alt press den temp eddy CO2 N2H4 S2 H2CCO C2H3 NO3 HNO2 CS H2O2 C4H3 CS2 H2SO4 C2H4 NH3 H2S S2O H2CN NO2 O3 HSO3 H HNCO CH3 H2 C2H3CN CH3OH NH HCS COS HC3N CH2OH C2H5 N_2D He C HCO O HCCO CN CH2CN CH3S HO2 C3H4 HSO CH3O CH3CN HS2 NS SH C4H2 NO CH SO S8 N2H3 N2H CH3CHO C3H2 CH2_1 CH2 CH3SH C4H5 CH3NH2 N S3 O_1 SO2 S CH3CO N2O5 S4 H2CO NH2 C2H HCN N2O C2H6 C6H5 NCO HNO HNO3 CO CH4 CH3O2 C2H2 O2 C2 C3H3 OH N2 CH2NH N2H2 CH3OOH H2O CH2NH2 SO3 C6H6 H2SO4aer H2SO4aer_r
7.44773500e+01 2.88312700e+01 9.91398606e+14 2.10635800e+02 1.12000000e+05 4.75538100e-04 1.05106600e-19 1.00000000e-40 1.80831500e-14 5.08031000e-19 6.73708200e-14 1.15894000e-11 3.17516700e-25 3.00865700e-08 4.82560700e-14 1.05319200e-27 1.62868300e-08 1.12532300e-08 9.51132300e-13 4.93332800e-16 1.00000000e-40 7.59532300e-14 7.07431400e-10 1.08537400e-07 1.85640500e-17 2.95523400e-08 1.85168500e-12 9.50245900e-10 1.51502000e-04 2.64468300e-12 1.42370200e-10 1.56976000e-15 1.23758400e-23 6.59119500e-11 4.69901900e-13 2.56136500e-18 6.39027600e-13 2.56670800e-35 1.00000000e-40 1.09984200e-18 2.09116900e-14 1.53001600e-07 1.49175200e-14 2.63455500e-16 3.50898300e-16 1.65309900e-16 2.08902400e-08 7.07582900e-12 6.84620000e-20 2.95515900e-13 1.93249400e-11 2.54745300e-25 3.61102400e-21 1.09533100e-16 1.92347500e-16 1.59774400e-08 3.00901400e-13 1.32669700e-11 1.66548200e-16 2.83558300e-22 4.36677100e-21 7.20881600e-09 4.91839700e-12 4.01990900e-13 2.75036200e-14 1.65116100e-18 2.08760800e-18 9.46357400e-13 1.51419400e-12 1.00000000e-40 4.78087900e-15 1.98530900e-08 1.20294800e-17 1.65532500e-12 7.20396700e-15 7.14897500e-35 5.16646500e-08 8.07560100e-17 1.06685800e-17 2.51228700e-10 2.42898600e-07 7.07951200e-09 2.24781500e-16 3.45024500e-12 3.18891400e-15 5.21426300e-11 5.65691500e-06 1.45727900e-05 7.05863200e-16 2.40120500e-09 2.00903200e-01 9.96083300e-23 1.22606000e-13 4.09211200e-08 7.98385000e-01 3.72375200e-17 1.10168300e-21 1.25534800e-15 6.38063700e-05 5.31740600e-20 1.32700500e-11 7.53234100e-16 1.00000000e-40 1.00000000e-05
7.53739900e+01 2.50328600e+01 8.64600953e+14 2.09706300e+02 1.12000000e+05 4.79272900e-04 6.32852500e-20 1.00000000e-40 1.89688800e-14 6.38957000e-19 3.13815200e-14 1.14128600e-11 2.61753600e-25 3.48406600e-08 5.12139900e-14 3.91873100e-28 1.63526500e-08 7.19534900e-09 6.52500700e-13 3.91779800e-16 1.00000000e-40 4.02577700e-14 4.68945000e-10 6.72733400e-08 2.21685500e-17 6.83713600e-08 1.57332300e-12 7.56496900e-10 1.66035500e-04 2.75058200e-12 1.00568500e-10 2.63244100e-15 1.09953200e-23 4.79481600e-11 4.97645500e-13 2.46680800e-18 3.17475900e-13 4.97763800e-35 1.00000000e-40 1.66631500e-18 2.68638700e-14 2.46599700e-07 8.12477100e-15 4.68952800e-16 2.74402800e-16 1.28795800e-16 2.60804600e-08 7.55462000e-12 3.59501000e-20 1.58137900e-13 1.82097100e-11 1.01021900e-25 2.89739100e-21 9.29823700e-17 1.31459700e-16 1.77863500e-08 4.55807000e-13 1.87880700e-11 1.62105300e-16 2.09168900e-22 3.43573000e-21 4.99893000e-09 3.12438300e-12 5.00415400e-13 3.44150100e-14 7.18486400e-19 2.13545300e-18 9.43406200e-13 2.30617900e-12 1.00000000e-40 9.63934800e-15 1.95359000e-08 2.34311500e-17 8.68693700e-13 4.48187800e-15 8.62766000e-35 4.88249400e-08 5.42406800e-17 1.72521000e-17 2.27252700e-10 1.96616900e-07 4.24558800e-09 2.28853300e-16 5.47315200e-12 3.49472000e-15 2.90328100e-11 6.09394600e-06 9.46701500e-06 3.09607000e-16 1.96984000e-09 2.00793300e-01 1.62531600e-22 1.11916100e-13 5.56942300e-08 7.98485300e-01 4.15227700e-17 9.03071000e-22 5.14182900e-16 5.97158200e-05 7.53341600e-20 1.68261800e-11 7.65538900e-16 1.00000000e-40 1.00000000e-05
7.62669400e+01 2.17348800e+01 7.53560388e+14 2.08908400e+02 1.12000000e+05 4.81586700e-04 3.35553100e-20 1.18709500e-23 1.86886100e-14 5.83053900e-19 1.28458200e-14 1.11090300e-11 2.11253900e-25 3.76162800e-08 5.28665900e-14 1.37358700e-28 1.63506100e-08 3.70671400e-09 4.18652800e-13 2.83063400e-16 1.00000000e-40 1.98852500e-14 3.06606400e-10 4.44441800e-08 2.47966500e-17 1.44648300e-07 1.19195800e-12 5.19980700e-10 1.81012200e-04 2.80196100e-12 6.15243300e-11 3.74471500e-15 7.54540800e-24 3.26396500e-11 5.14992000e-13 1.93218000e-18 1.33436100e-13 7.86047200e-35 1.00000000e-40 2.21827100e-18 2.90834400e-14 3.88127200e-07 3.84610900e-15 7.13966800e-16 2.07680700e-16 9.45569600e-17 3.05462500e-08 7.88642100e-12 1.89205300e-20 7.46776300e-14 1.72345400e-11 3.60227800e-26 2.19446600e-21 7.33115300e-17 6.06186200e-17 1.97158500e-08 5.95951900e-13 2.63380600e-11 1.57189500e-16 1.28870100e-22 2.60150000e-21 3.04597900e-09 1.51092200e-12 5.36127100e-13 3.62056700e-14 2.62209600e-19 2.14801400e-18 9.40072300e-13 3.48506200e-12 2.15940200e-24 1.80798400e-14 1.92464000e-08 4.23860600e-17 4.03991000e-13 2.51408700e-15 9.84618700e-35 4.13722200e-08 3.55812200e-17 2.08259200e-17 1.89602600e-10 1.52656700e-07 2.23335100e-09 2.28806300e-16 7.46415400e-12 4.01534800e-15 1.54606700e-11 6.55373200e-06 5.59749600e-06 1.19540700e-16 1.30664200e-09 2.00671300e-01 1.36517700e-22 7.61151600e-14 7.11665100e-08 7.98600100e-01 4.79644100e-17 6.29829400e-22 1.86220300e-16 5.28525000e-05 1.01155700e-19 2.11504200e-11 7.64706800e-16 1.00000000e-40 1.00000000e-05
7.71567600e+01 1.88714000e+01 6.56530524e+14 2.08192900e+02 1.12000000e+05 4.82062200e-04 1.54297000e-20 1.00000000e-40 1.69365900e-14 3.83183700e-19 4.69036000e-15 1.06702300e-11 1.69455100e-25 3.83305800e-08 5.34195300e-14 4.47870500e-29 1.62752200e-08 1.50929300e-09 2.50116100e-13 1.80012200e-16 1.00000000e-40 9.07860000e-15 1.97056500e-10 3.13188600e-08 2.57988000e-17 2.84942800e-07 7.97055300e-13 3.04404800e-10 1.95952000e-04 2.81381200e-12 3.22954500e-11 4.51586800e-15 6.81014700e-24 2.06686000e-11 5.22368700e-13 1.20925100e-18 4.63536300e-14 9.93422200e-35 1.00000000e-40 2.59300900e-18 2.66548000e-14 6.07865400e-07 1.54406900e-15 9.31989000e-16 1.48298600e-16 6.73668600e-17 3.36825700e-08 8.06351800e-12 9.99597000e-21 3.05002800e-14 1.64252100e-11 1.09854400e-26 1.53111000e-21 5.22778200e-17 1.76074000e-17 2.17328500e-08 6.76354200e-13 3.72323400e-11 1.51769800e-16 6.52597200e-23 1.79167800e-21 1.62256500e-09 5.37445600e-13 4.95497600e-13 3.22890300e-14 7.67574900e-20 2.14404200e-18 9.36329000e-13 5.33648800e-12 1.00000000e-40 3.18997800e-14 1.89837600e-08 7.20039400e-17 1.69062600e-13 1.26246400e-15 1.05605200e-34 3.17962800e-08 2.15020800e-17 1.85628200e-17 1.44447600e-10 1.13275300e-07 1.03721800e-09 2.24837700e-16 8.78138100e-12 4.48244800e-15 7.92964300e-12 7.39931400e-06 2.99254200e-06 3.93967500e-17 6.85041600e-10 2.00535200e-01 5.36802000e-23 3.82149500e-14 8.46665100e-08 7.98731400e-01 5.66374100e-17 3.67033200e-22 5.87206700e-17 4.36969800e-05 1.29017800e-19 2.64047000e-11 7.60466800e-16 1.00000000e-40 1.00000000e-05
7.80438100e+01 1.63851700e+01 5.71694429e+14 2.07588700e+02 1.12000000e+05 4.80271600e-04 6.07501500e-21 8.72705200e-24 1.40071500e-14 1.81532400e-19 1.51483100e-15 1.00226600e-11 1.33573800e-25 3.69073300e-08 5.33995800e-14 1.30950100e-29 1.61254100e-08 4.76983100e-10 1.39462000e-13 9.78503100e-17 1.00000000e-40 3.79283300e-15 1.22405700e-10 2.36066000e-08 2.46781100e-17 5.31340600e-07 4.69108900e-13 1.49726400e-10 2.10296200e-04 2.80602800e-12 1.44750200e-11 4.57326200e-15 6.47676600e-24 1.21222700e-11 5.23431600e-13 5.95411400e-19 1.30238400e-14 9.90399300e-35 1.00000000e-40 2.69189400e-18 2.08125200e-14 9.66979300e-07 5.20960200e-16 1.04677600e-15 9.71061500e-17 4.81945800e-17 3.48898900e-08 8.12848500e-12 6.27657900e-21 1.04684700e-14 1.57928000e-11 2.84766800e-27 9.67421900e-22 3.32052600e-17 3.12644200e-18 2.37021000e-08 6.70444400e-13 5.41891800e-11 1.45820200e-16 2.68437900e-23 1.05282900e-21 7.54914500e-10 1.37410000e-13 3.95797200e-13 2.48021100e-14 1.72647300e-20 2.13469700e-18 9.32147400e-13 8.43697100e-12 1.55839500e-24 5.34891000e-14 1.87418500e-08 1.16122400e-16 6.52289800e-14 5.65379100e-16 1.06935500e-34 2.24934500e-08 1.13037900e-17 1.21737100e-17 9.96692500e-11 8.01277800e-08 4.29515000e-10 2.17403300e-16 8.97263000e-12 4.71096200e-15 3.89292500e-12 9.24726800e-06 1.44174400e-06 1.07094400e-17 2.79713800e-10 2.00382200e-01 1.06697800e-23 1.41970000e-14 9.28021300e-08 7.98881400e-01 6.69188000e-17 1.75055500e-22 1.58504900e-17 3.33045100e-05 1.57337500e-19 3.25256200e-11 7.57255300e-16 1.00000000e-40 1.00000000e-05
7.89285500e+01 1.42264900e+01 4.97494701e+14 2.07121900e+02 1.12000000e+05 4.75640400e-04 2.02540700e-21 1.00000000e-40 1.05975900e-14 6.17516200e-20 4.18162900e-16 9.05361900e-12 9.76725300e-26 3.31503600e-08 5.31763400e-14 3.15185700e-30 1.59045300e-08 1.13963500e-10 7.31771700e-14 4.37481400e-17 1.00000000e-40 1.43465800e-15 7.13183400e-11 1.92564000e-08 2.12812800e-17 9.50624900e-07 2.43464200e-13 6.07415200e-11 2.23439200e-04 2.79077100e-12 5.55019400e-12 3.77964300e-15 2.37183400e-24 6.56289700e-12 5.21701700e-13 2.26852800e-19 2.86575800e-15 7.47000100e-35 1.00000000e-40 2.49080200e-18 1.39326100e-14 1.60371800e-06 1.47770700e-16 1.00996000e-15 5.58584500e-17 3.54637000e-17 3.35872900e-08 8.13498700e-12 5.79822300e-21 2.93782700e-15 1.53313700e-11 5.84584800e-28 5.42807900e-22 1.85257800e-17 3.36190800e-19 2.53583900e-08 5.79921800e-13 8.34355700e-11 1.39320100e-16 8.84111300e-24 5.01382300e-22 3.07314700e-10 2.46378200e-14 2.73362600e-13 1.67625800e-14 2.80431400e-21 2.12335600e-18 9.27501300e-13 1.40598400e-11 1.00000000e-40 8.59714600e-14 1.85073100e-08 1.79665100e-16 2.35536700e-14 2.25604100e-16 1.01598800e-34 1.49444000e-08 4.96216800e-18 5.85279800e-18 6.15349900e-11 5.39454000e-08 1.60002200e-10 2.07142700e-16 7.99299300e-12 4.55082500e-15 1.79081900e-12 1.29733800e-05 6.25432800e-07 2.29588900e-18 8.77372100e-11 2.00208900e-01 1.20857300e-24 3.92510700e-15 9.20252200e-08 7.99052600e-01 7.74681200e-17 6.64219800e-23 3.61138800e-18 2.30083500e-05 1.83984200e-19 3.88520900e-11 7.55466400e-16 1.00000000e-40 1.00000000e-05
7.98115700e+01 1.23522100e+01 4.32965713e+14 2.06636900e+02 1.12000000e+05 4.67394300e-04 5.67310500e-22 5.26190700e-24 7.38220200e-15 1.46384700e-20 9.40946300e-17 7.65239500e-12 6.17256700e-26 2.68820600e-08 5.28840400e-14 5.60170500e-31 1.56196100e-08 1.95710200e-11 3.64578500e-14 1.51817900e-17 1.00000000e-40 4.86643800e-16 3.73049700e-11 1.75906100e-08 1.60428200e-17 1.64376400e-06 1.11538000e-13 1.97252200e-11 2.34772800e-04 2.77229900e-12 1.85584900e-12 2.36989300e-15 1.55584200e-24 3.27024300e-12 5.18947800e-13 6.58564000e-20 4.65456600e-16 3.72493300e-35 1.00000000e-40 1.95170600e-18 8.02508800e-15 2.87756500e-06 3.53236600e-17 8.21192700e-16 2.62033900e-17 2.71537000e-17 2.93241100e-08 8.11815500e-12 7.16058000e-21 6.70198000e-16 1.50181400e-11 1.07251300e-28 2.62107800e-22 8.88662200e-18 2.20430600e-20 2.63083900e-08 4.26183500e-13 1.41311400e-10 1.32262400e-16 2.27295900e-24 1.89071300e-22 1.09886800e-10 2.96208000e-15 1.63031800e-13 1.01533700e-14 2.95909400e-22 2.11046900e-18 9.22376300e-13 2.53863800e-11 9.30430500e-25 1.33211200e-13 1.82539300e-08 2.69631400e-16 7.85753100e-15 8.03359900e-17 8.55147200e-35 9.55747600e-09 1.78422800e-18 2.04003000e-18 3.30856700e-11 3.45423200e-08 5.39418100e-11 1.94839800e-16 6.13929000e-12 3.88006400e-15 7.48706200e-13 1.96350600e-05 2.44642300e-07 3.64149100e-19 2.07409000e-11 2.00011700e-01 9.26245000e-26 8.04232000e-16 7.98138100e-08 7.99247400e-01 8.62007900e-17 1.91852100e-23 7.03271300e-19 1.40959300e-05 2.03793400e-19 4.40002900e-11 7.54328000e-16 1.00000000e-40 1.00000000e-05
8.06928100e+01 1.07248500e+01 3.76844983e+14 2.06131900e+02 1.12000000e+05 4.54846900e-04 1.32916300e-22 1.00000000e-40 4.76194200e-15 2.22146700e-21 1.67787400e-17 5.71960000e-12 3.06480400e-26 1.83869300e-08 5.25491100e-14 6.27195600e-32 1.52789700e-08 2.17504600e-12 1.73144300e-14 3.91725800e-18 1.00000000e-40 1.45227400e-16 1.62395400e-11 1.89603800e-08 9.98062100e-18 2.76052100e-06 4.47715000e-14 4.88556700e-12 2.43847400e-04 2.75139000e-12 5.71269100e-13 9.47070200e-16 7.45690700e-25 1.49410100e-12 5.15691200e-13 1.45585900e-20 5.09575000e-17 9.76899400e-36 1.00000000e-40 1.18535800e-18 3.97592600e-15 5.91457400e-06 7.25705100e-18 5.33080600e-16 8.95041700e-18 2.16905700e-17 2.21233000e-08 8.09278000e-12 9.65438800e-21 1.28044100e-16 1.48152200e-11 1.14683300e-29 1.09172300e-22 3.76298200e-18 8.98988500e-22 2.61014900e-08 2.43634000e-13 2.78985900e-10 1.24658100e-16 4.37156400e-25 5.52257900e-23 3.47165500e-11 2.16086900e-16 8.40870300e-14 5.51491400e-15 1.77258500e-23 2.09592600e-18 9.16775900e-13 5.13685600e-11 1.00000000e-40 2.00057300e-13 1.79195300e-08 3.99596800e-16 2.38308100e-15 2.56241100e-17 6.05069100e-35 5.89871700e-09 5.20026400e-19 5.02703600e-19 1.46202600e-11 2.10420000e-08 1.65108900e-11 1.81361800e-16 3.89848200e-12 2.72485800e-15 2.76418800e-13 3.01213000e-05 8.65861800e-08 3.84576600e-20 3.57707800e-12 1.99786500e-01 7.04539100e-27 1.17161300e-16 5.73536500e-08 7.99468200e-01 9.12367600e-17 3.94728200e-24 1.29656800e-19 7.50012200e-06 2.14089600e-19 4.66326700e-11 7.52861800e-16 1.00000000e-40 1.00000000e-05
8.15721700e+01 9.31189700e+00 3.28429689e+14 2.05358400e+02 1.12000000e+05 4.38076600e-04 2.62317300e-23 5.26114500e-27 2.86215300e-15 2.11592500e-22 2.79247100e-18 3.52478300e-12 1.01037700e-26 9.97367100e-09 5.21717200e-14 3.64029700e-33 1.48892600e-08 1.48790200e-13 7.82204400e-15 8.69486500e-19 1.00000000e-40 3.73545400e-17 5.52734900e-12 2.51335800e-08 5.01003900e-18 4.45787100e-06 1.54481200e-14 9.09092300e-13 2.50620000e-04 2.72798100e-12 1.74103000e-13 1.88332400e-16 3.31412800e-25 6.22194300e-13 5.12004300e-13 2.59222000e-21 3.70315300e-18 9.84953100e-37 1.00000000e-40 4.53749700e-19 1.74269200e-15 1.42686000e-05 1.30612200e-18 2.52588800e-16 2.11319600e-18 1.80764000e-17 1.38230700e-08 8.06299500e-12 1.26534500e-20 2.23091100e-17 1.46772700e-11 1.48441300e-30 4.80351500e-23 1.79207600e-18 2.45065800e-23 2.44645500e-08 9.17028100e-14 6.48930200e-10 1.16543600e-16 6.04281000e-26 1.37689200e-23 9.77618400e-12 8.63638000e-18 3.76948900e-14 2.60903900e-15 6.76744800e-25 2.07956100e-18 9.10728800e-13 1.14662000e-10 7.55662200e-28 2.91842000e-13 1.73414400e-08 6.06374700e-16 6.43233300e-16 7.36032900e-18 3.30596700e-35 3.03284600e-09 1.27545700e-19 8.78266400e-20 4.90877800e-12 1.22098000e-08 4.59388000e-12 1.67602800e-16 1.92384200e-12 1.49449700e-15 9.01472900e-14 4.44784500e-05 2.78703600e-08 2.61235400e-21 4.49297400e-13 1.99527800e-01 4.82902700e-28 1.12426200e-17 3.34673600e-08 7.99716600e-01 9.10414000e-17 5.53280800e-25 2.98899000e-20 3.50633800e-06 2.10455700e-19 4.67547800e-11 7.50070300e-16 1.00000000e-40 1.00000000e-05
8.24485100e+01 8.08509200e+00 2.86271003e+14 2.04561700e+02 1.12000000e+05 4.18123400e-04 4.41886000e-24 1.00000000e-40 1.61009100e-15 2.61949400e-23 6.16042200e-19 1.82489800e-12 2.34842200e-27 4.57343100e-09 5.17480700e-14 1.35749100e-34 1.44535600e-08 1.04717600e-14 3.34891300e-15 2.67653500e-19 1.00000000e-40 8.68358600e-18 1.72162500e-12 3.42155500e-08 2.42315400e-18 6.89819400e-06 4.56624100e-15 1.53693300e-13 2.55687100e-04 2.70188800e-12 5.27899600e-14 2.52713500e-17 1.40236800e-25 2.35002000e-13 5.07861900e-13 4.57992300e-22 2.71781900e-19 6.59587200e-38 1.00000000e-40 1.16023800e-19 7.48047100e-16 3.38577900e-05 2.14160400e-19 8.63800300e-17 5.02551500e-19 1.56605200e-17 8.22351200e-09 8.02932900e-12 1.54118700e-20 4.00205200e-18 1.45662900e-11 2.75146100e-31 3.37826500e-23 1.41146500e-18 4.96718600e-25 2.17680400e-08 2.31648200e-14 1.43902300e-09 1.07977000e-16 6.82592900e-27 4.63806500e-24 2.47972000e-12 2.22561300e-19 1.49006000e-14 1.06720200e-15 3.45138900e-26 2.06120300e-18 9.04277800e-13 2.43089200e-10 1.00000000e-40 4.15312900e-13 1.63252800e-08 9.70933800e-16 1.56632900e-16 1.91742100e-18 1.72633700e-35 1.00484000e-09 3.40585200e-20 1.33496000e-20 1.26566700e-12 6.76289200e-09 1.16443600e-12 1.54260500e-16 7.54634800e-13 7.57716900e-16 2.66702300e-14 6.17396100e-05 8.21416300e-09 1.64043600e-22 5.01658100e-14 1.99228400e-01 2.03140400e-29 7.42094300e-19 1.93239800e-08 7.99993600e-01 8.71539200e-17 6.18006300e-26 9.80305200e-21 1.57594800e-06 2.00169100e-19 4.52524900e-11 7.45161500e-16 1.00000000e-40 1.00000000e-05
8.33217600e+01 7.01991400e+00 2.50105660e+14 2.03294200e+02 1.12000000e+05 3.96026600e-04 6.40181100e-25 2.66329500e-24 8.48788300e-16 1.21547200e-23 1.98513900e-19 9.14308900e-13 4.19624500e-28 2.06202300e-09 5.12745500e-14 4.54238600e-36 1.39726500e-08 1.34378500e-15 1.35944500e-15 1.35928400e-19 1.00000000e-40 2.04319100e-18 6.77700700e-13 3.76764700e-08 1.47241300e-18 1.05631900e-05 1.17738300e-15 2.97034300e-14 2.59685800e-04 2.67295200e-12 1.54070900e-14 9.09639100e-18 5.25443500e-26 8.12654200e-14 5.03229900e-13 9.83997300e-23 3.02056300e-20 1.36662600e-38 1.00000000e-40 2.55049900e-20 2.95441900e-16 6.33992100e-05 3.45195300e-20 2.37406500e-17 1.89346500e-19 1.40530200e-17 5.96635800e-09 7.99156300e-12 1.75478900e-20 8.32301400e-19 1.44631000e-11 4.65386500e-30 3.50391700e-23 1.49592400e-18 8.09037800e-27 1.89434900e-08 5.44070700e-15 2.42278600e-09 9.90461300e-17 7.79224800e-28 2.62568200e-24 5.72033600e-13 5.31725400e-21 5.27177500e-15 3.85792800e-16 3.47319500e-27 2.04069600e-18 8.97486000e-13 4.45493700e-10 4.78084100e-25 5.75578200e-13 1.50967900e-08 1.54122300e-15 3.38679700e-17 4.56408400e-19 1.01451100e-35 2.52012000e-10 1.32676600e-20 2.51516100e-21 2.76526700e-13 3.58612400e-09 2.70401200e-13 1.41684400e-16 2.60174700e-13 4.70368700e-16 7.29876600e-15 8.09111500e-05 2.23367700e-09 1.50578000e-23 7.08864600e-15 1.98885500e-01 7.15293700e-31 5.05853200e-20 1.40714900e-08 8.00303000e-01 7.98463700e-17 7.07351700e-27 3.99589800e-21 7.99259600e-07 1.81269600e-19 4.25711600e-11 7.37722500e-16 1.00000000e-40 1.00000000e-05
8.41898900e+01 6.09506800e+00 2.18537653e+14 2.02008200e+02 1.12000000e+05 3.72277400e-04 7.94659900e-26 6.68307800e-25 4.18648300e-16 1.27065600e-23 7.97813200e-20 4.78196700e-13 6.85170200e-29 1.00794200e-09 5.07476700e-14 1.52865600e-37 1.34464800e-08 2.30149200e-16 5.25899000e-16 8.93905100e-20 1.00000000e-40 5.14136900e-19 3.28555800e-13 3.48995000e-08 1.04489100e-18 1.62966200e-05 2.71762000e-16 6.20329600e-15 2.62857200e-04 2.64102600e-12 4.28412200e-15 1.04781100e-17 1.67751100e-26 2.60866300e-14 4.98074300e-13 2.36857500e-23 4.29318300e-21 1.05804500e-38 1.00000000e-40 5.68973700e-21 1.21120300e-16 1.00540300e-04 5.74949000e-21 5.77000700e-18 9.89295400e-20 1.29718600e-17 5.07881600e-09 7.94937900e-12 1.97556300e-20 1.88537200e-19 1.43605900e-11 1.01014800e-30 4.38024100e-23 1.70932100e-18 1.12264800e-28 1.65467300e-08 1.30413100e-15 3.39521600e-09 8.98620200e-17 8.78122400e-29 1.91042200e-24 1.21066100e-13 1.41936900e-22 1.70292100e-15 1.24729200e-16 4.84432400e-28 2.01789700e-18 8.90423600e-13 7.72906600e-10 1.19625900e-25 7.80535500e-13 1.38615000e-08 2.34809700e-15 6.70683300e-18 9.96537400e-20 6.95282800e-36 5.81529600e-11 7.73305500e-21 5.74088600e-22 5.52598300e-14 1.82796200e-09 5.80983800e-14 1.30141900e-16 8.50257900e-14 3.48200300e-16 1.87422500e-15 1.01533100e-04 5.65972000e-10 1.76950200e-24 1.23371900e-15 1.98497400e-01 2.65361900e-32 1.66267800e-20 1.20395800e-08 8.00648500e-01 7.20241600e-17 8.08307000e-28 1.85712700e-21 5.24510100e-07 1.63113800e-19 3.88685300e-11 7.27445800e-16 1.00000000e-40 1.00000000e-05
8.50528400e+01 5.29206800e+00 1.91524482e+14 2.00132600e+02 1.12000000e+05 3.47114700e-04 8.54217800e-27 2.41055600e-24 1.96093400e-16 1.53581300e-23 3.55188700e-20 2.63939600e-13 6.80745000e-30 5.49605900e-10 5.01642100e-14 3.22043800e-39 1.28754000e-08 4.08944400e-17 1.95065100e-16 6.31398500e-20 1.00000000e-40 1.82363000e-19 1.76012000e-13 3.10037900e-08 7.94278200e-19 2.50012000e-05 5.73711800e-17 1.27622700e-15 2.65018100e-04 2.60599000e-12 1.13650700e-15 2.10914900e-17 4.63306200e-27 7.87503800e-15 4.92363700e-13 5.78554400e-24 6.40574300e-22 1.35162000e-38 1.00000000e-40 1.12280500e-21 7.52398000e-17 1.49326900e-04 9.15096700e-22 1.36615900e-18 5.78638500e-20 1.22411500e-17 4.58698400e-09 7.90244700e-12 2.11167800e-20 4.29095700e-20 1.42554800e-11 3.08070900e-30 7.52319700e-23 1.92845400e-18 1.52823000e-30 1.46189900e-08 3.06368400e-16 4.35951100e-09 8.05597500e-17 8.89216200e-30 1.38470300e-24 2.37637000e-14 4.15324700e-24 5.08251100e-16 3.59221400e-17 7.20756700e-29 1.99267100e-18 8.83187000e-13 1.74755700e-09 4.29979600e-25 1.03305400e-12 1.26161000e-08 3.45463100e-15 1.19306300e-18 1.69738000e-20 4.42193300e-36 1.30152100e-11 7.85204000e-21 1.35056900e-22 1.11644300e-14 8.99756600e-10 1.16649600e-14 1.20040000e-16 2.92623800e-14 2.77105200e-16 4.58534800e-16 1.23395300e-04 1.34891500e-10 2.22961900e-25 2.25299900e-16 1.98058100e-01 8.54398900e-34 1.59301700e-20 1.09323100e-08 8.01031500e-01 6.23791400e-17 8.45136600e-29 9.62419100e-22 4.30509500e-07 1.39695800e-19 3.43773900e-11 7.13915600e-16 1.00000000e-40 1.00000000e-05
8.59081000e+01 4.59485900e+00 1.67837741e+14 1.98289300e+02 1.12000000e+05 3.20680900e-04 8.06584700e-28 1.00000000e-40 9.12498000e-17 1.88206000e-23 1.50622000e-20 1.39005400e-13 2.40464800e-31 2.91902200e-10 4.95207000e-14 1.00000000e-40 1.22603600e-08 6.36904700e-18 6.99572100e-17 3.89444200e-20 1.00000000e-40 1.31032400e-19 8.49226400e-14 3.02198100e-08 5.31644300e-19 3.75870100e-05 1.18150400e-17 2.28717600e-16 2.65939100e-04 2.56770300e-12 2.90231800e-16 9.99450100e-17 1.15609300e-27 2.23432300e-15 4.86063800e-13 1.27262800e-24 8.53969400e-23 3.73741600e-38 1.00000000e-40 1.91539900e-22 8.11315700e-17 2.38637300e-04 1.42188500e-22 3.88130000e-19 2.89231200e-20 1.17252100e-17 3.79279700e-09 7.85035200e-12 2.08542400e-20 8.84961500e-21 1.41454300e-11 1.00000000e-40 2.81612400e-22 2.02484000e-18 2.25392300e-32 1.27101500e-08 6.22123400e-17 5.68018300e-09 7.12874300e-17 7.31874000e-31 1.05009900e-24 4.37908900e-15 1.06306500e-25 1.42681300e-16 9.05226100e-18 8.11360200e-30 1.96487900e-18 8.75854600e-13 9.95674500e-09 1.00000000e-40 1.34272200e-12 1.09956000e-08 5.14299300e-15 1.99224900e-19 1.00000000e-40 2.52899900e-36 2.57478300e-12 2.23168200e-20 2.78515000e-23 2.90663900e-15 4.30294900e-10 2.21526500e-15 1.11824900e-16 1.64678900e-14 1.97761200e-16 1.07723200e-16 1.46382600e-04 3.05879600e-11 2.33532500e-26 3.65736800e-17 1.97547000e-01 2.10475600e-35 1.51617300e-20 9.12751300e-09 8.01443300e-01 5.37230400e-17 1.14597600e-29 5.70869300e-22 3.67982100e-07 1.19542200e-19 2.93403700e-11 6.96697700e-16 1.00000000e-40 1.00000000e-05
