alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
3.75000E+001  4.24354E-003  1.26487E+017  2.42995E+002  2.97405E+004  1.00000E-040  1.00000E-040  1.00000E-040  2.01605E-027  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.21422E-026  1.00000E-040  1.01152E-040  7.53610E-016  2.27522E-007  4.94788E-005  2.27033E-010  1.09293E-009  2.11949E-001  5.79793E-009  3.64989E-004  1.27041E-019  5.54799E-011  1.00000E-040  2.79911E-035  2.34884E-024  2.42971E-015  3.20547E-007  4.86978E-023  1.23675E-030  7.91237E-034  8.98237E-033  1.06386E-040  3.83343E-020  3.39088E-020  1.61590E-016  2.51841E-013  5.49272E-037  1.00000E-040  1.35092E-013  6.72435E-037  3.76328E-015  4.07479E-021  7.87631E-001  9.01658E-026  1.98100E-029  2.75190E-026  1.00000E-040  2.24977E-038  1.81152E-025  8.78344E-021  1.54400E-008  1.25462E-015  1.50914E-010  8.38834E-020  5.25352E-008  1.96190E-010  5.31238E-006  9.87518E-009  4.16864E-013  6.51787E-016  3.92298E-010  6.81679E-009  4.10852E-011  4.25634E-012  4.75216E-014  7.81156E-022  1.02193E-016  1.00000E-040  4.01959E-010  1.40645E-017  3.02535E-013  1.43484E-020  4.13136E-020  4.60306E-039  3.50486E-037  1.00000E-040  1.00000E-040  2.49562E-014  1.25899E-036  1.38775E-032  1.41963E-021  7.84744E-024  9.32417E-027  7.50467E-030  1.36814E-030  3.13695E-017  7.31836E-016  5.77851E-014  7.41785E-027  1.00000E-040  1.00000E-040  7.59041E-020  9.63819E-035  1.65507E-021  1.76735E-028  1.10669E-021  4.54102E-023  6.36115E-013  7.66793E-023  1.00000E-040  1.19076E-021  1.00000E-040  1.00000E-040  6.57170E-020  6.44079E-040  2.01356E-028  7.80341E-040  4.94951E-016  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.85000E+001  3.69607E-003  1.08929E+017  2.45762E+002  3.29242E+004  1.00000E-040  1.00000E-040  1.00000E-040  4.84405E-027  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.24606E-026  1.00000E-040  1.01193E-040  1.64046E-015  2.05944E-007  4.95769E-005  2.99491E-010  1.61515E-009  2.11944E-001  5.44041E-009  3.64994E-004  1.58107E-019  5.25811E-011  1.00000E-040  6.83102E-035  4.41483E-024  3.49904E-015  2.75610E-007  3.33805E-023  1.06680E-031  4.13072E-035  4.68368E-034  1.06238E-040  2.48766E-020  2.79856E-020  1.11096E-016  1.42618E-013  4.83173E-037  1.00000E-040  4.50511E-014  1.29811E-036  4.08689E-015  5.74457E-021  7.87636E-001  1.12850E-025  2.06246E-029  1.98903E-026  1.00000E-040  5.61547E-038  2.77073E-025  1.21999E-020  1.78441E-008  1.10994E-015  1.58143E-010  9.11955E-020  4.63279E-008  1.61211E-010  4.97021E-006  9.21553E-009  3.79491E-013  6.38608E-016  3.79394E-010  5.35263E-009  4.12657E-011  4.14504E-012  6.73635E-014  9.33556E-022  1.02084E-016  1.00000E-040  4.01983E-010  2.06522E-017  4.33499E-013  2.14601E-020  6.39066E-020  6.15120E-039  6.11911E-037  1.00000E-040  1.00000E-040  2.66043E-014  1.22987E-036  2.61349E-032  1.94987E-021  1.13238E-023  1.89969E-026  1.40568E-029  3.18479E-030  1.65802E-017  8.32084E-016  4.59012E-014  1.04101E-026  1.00000E-040  1.00000E-040  6.91088E-020  1.68098E-034  2.28336E-021  2.24621E-028  1.10631E-021  5.00507E-023  6.08796E-013  4.72900E-023  1.00000E-040  1.27969E-021  1.00000E-040  1.00000E-040  9.83369E-020  1.22970E-039  2.53737E-028  1.36505E-039  6.64974E-016  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.95000E+001  3.22438E-003  9.39696E+016  2.48528E+002  3.69865E+004  1.00000E-040  1.00000E-040  1.00000E-040  1.15761E-026  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.27760E-026  1.00000E-040  1.01236E-040  3.65689E-015  1.86077E-007  4.96626E-005  3.94496E-010  2.40129E-009  2.11939E-001  5.07186E-009  3.64991E-004  1.95028E-019  4.93320E-011  1.00000E-040  1.58495E-034  8.03702E-024  4.97411E-015  2.35623E-007  2.25407E-023  8.49992E-031  9.91115E-034  1.12125E-032  1.06086E-040  1.59672E-020  2.27231E-020  7.41742E-017  8.00069E-014  3.97185E-037  1.00000E-040  1.40509E-014  2.48027E-036  4.42772E-015  8.09185E-021  7.87641E-001  1.41014E-025  2.36830E-029  1.46122E-026  1.00000E-040  1.15976E-037  3.98890E-025  1.61232E-020  2.01775E-008  9.46285E-016  1.65582E-010  9.90422E-020  4.09252E-008  1.33765E-010  4.63773E-006  8.28745E-009  3.38479E-013  6.20713E-016  3.59695E-010  4.10671E-009  4.13399E-011  4.00489E-012  9.51402E-014  1.12752E-021  1.03158E-016  1.00000E-040  4.02026E-010  2.95930E-017  6.12755E-013  3.12553E-020  9.62116E-020  8.09363E-039  9.91510E-037  1.00000E-040  1.00000E-040  2.86339E-014  1.14808E-036  4.67578E-032  2.59196E-021  1.60225E-023  3.80893E-026  2.57823E-029  7.56709E-030  8.49893E-018  9.36794E-016  3.61827E-014  1.43189E-026  1.00000E-040  1.00000E-040  6.32038E-020  2.73957E-034  3.05007E-021  2.64771E-028  1.10568E-021  5.17148E-023  5.72680E-013  2.88717E-023  1.00000E-040  1.37204E-021  2.33607E-039  1.00000E-040  1.45192E-019  2.23577E-039  3.17308E-028  2.13650E-039  8.93561E-016  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.05000E+001  2.81727E-003  8.12016E+016  2.51293E+002  4.09878E+004  1.00000E-040  1.00000E-040  1.00000E-040  2.74970E-026  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.30886E-026  1.00000E-040  1.01280E-040  8.28787E-015  1.68152E-007  4.97360E-005  5.18501E-010  3.58941E-009  2.11934E-001  4.70144E-009  3.64983E-004  2.38456E-019  4.58172E-011  1.00000E-040  3.51624E-034  1.42103E-023  6.97297E-015  2.00461E-007  1.57256E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.05929E-040  1.04265E-020  1.86923E-020  5.02457E-017  4.64971E-014  3.22738E-037  1.00000E-040  4.13835E-015  4.68824E-036  4.78575E-015  1.44513E-020  7.87647E-001  1.75962E-025  2.92101E-029  1.09043E-026  1.00000E-040  2.04108E-037  5.35304E-025  2.01436E-020  2.23580E-008  7.78925E-016  1.73031E-010  1.07414E-019  3.62417E-008  1.12186E-010  4.31983E-006  7.18400E-009  2.95700E-013  6.29296E-016  3.34816E-010  3.07266E-009  4.13633E-011  3.84432E-012  1.33834E-013  1.37398E-021  1.05259E-016  1.00000E-040  4.02075E-010  4.12521E-017  8.53096E-013  4.41775E-020  1.40480E-019  1.02866E-038  1.48111E-036  1.00000E-040  1.00000E-040  3.10909E-014  1.07787E-036  7.89010E-032  3.32396E-021  2.21274E-023  7.50314E-026  3.96951E-029  1.82218E-029  4.37136E-018  1.04315E-015  2.83671E-014  2.44813E-026  1.00000E-040  1.00000E-040  5.80089E-020  4.12995E-034  3.93231E-021  2.86784E-028  1.10462E-021  4.97959E-023  5.25215E-013  1.82395E-023  1.00000E-040  1.46760E-021  1.00000E-040  1.00000E-040  2.11110E-019  3.88022E-039  3.92564E-028  3.01509E-039  1.19937E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.15000E+001  2.46532E-003  7.02840E+016  2.54058E+002  4.51719E+004  1.00000E-040  1.00000E-040  1.00000E-040  6.49042E-026  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.33986E-026  1.00000E-040  1.01326E-040  1.88575E-014  1.52216E-007  4.97978E-005  6.77071E-010  5.37593E-009  2.11928E-001  4.33516E-009  3.64969E-004  2.87581E-019  4.20387E-011  1.00000E-040  7.44748E-034  2.42995E-023  9.57627E-015  1.69651E-007  1.22773E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.05766E-040  7.37093E-021  1.65437E-020  3.73074E-017  3.02615E-014  2.81610E-037  1.00000E-040  1.15169E-015  8.73869E-036  5.16467E-015  5.26292E-020  7.87653E-001  2.18763E-025  3.73298E-029  8.23979E-027  1.00000E-040  3.22134E-037  6.61864E-025  2.35958E-020  2.42990E-008  6.18581E-016  1.80397E-010  1.15970E-019  3.21536E-008  9.54889E-011  4.02208E-006  6.01221E-009  2.52425E-013  7.12299E-016  3.06249E-010  2.23314E-009  4.13615E-011  3.67452E-012  1.87110E-013  1.67313E-021  1.07572E-016  1.00000E-040  4.02115E-010  5.56872E-017  1.16346E-012  6.02732E-020  1.97870E-019  1.23631E-038  2.01708E-036  1.00000E-040  1.00000E-040  3.39339E-014  1.10269E-036  1.24011E-031  4.09041E-021  2.97099E-023  1.43650E-025  5.79475E-029  4.39212E-029  2.41482E-018  1.14117E-015  2.21480E-014  8.34014E-026  5.53760E-035  1.00000E-040  5.32223E-020  5.66981E-034  4.86597E-021  2.82174E-028  1.10283E-021  4.43106E-023  4.64506E-013  1.28354E-023  1.00000E-040  1.56699E-021  1.00000E-040  1.00000E-040  2.99051E-019  6.43662E-039  4.79637E-028  3.86130E-039  1.60103E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.25000E+001  2.16055E-003  6.09325E+016  2.56822E+002  5.04170E+004  1.00000E-040  1.00000E-040  1.00000E-040  1.52226E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.37051E-026  1.00000E-040  1.01374E-040  4.24020E-014  1.38525E-007  4.98480E-005  8.72678E-010  8.02369E-009  2.11922E-001  3.98638E-009  3.64948E-004  3.40568E-019  3.81097E-011  1.00000E-040  1.50026E-033  3.99313E-023  1.27918E-014  1.43133E-007  1.21307E-023  7.66933E-031  2.11485E-033  2.36854E-032  1.05598E-040  6.29427E-021  1.74968E-020  3.42933E-017  2.48838E-014  2.98854E-037  1.00000E-040  3.05518E-016  1.59549E-035  5.56348E-015  2.89818E-019  7.87659E-001  2.69611E-025  4.79618E-029  6.28987E-027  1.00000E-040  4.49702E-037  7.42908E-025  2.56283E-020  2.59185E-008  4.74764E-016  1.87826E-010  1.23865E-019  2.86042E-008  8.29602E-011  3.74770E-006  4.87327E-009  2.09912E-013  9.62809E-016  2.75429E-010  1.57190E-009  4.13459E-011  3.51882E-012  2.59246E-013  2.00731E-021  1.08783E-016  1.00000E-040  4.02120E-010  7.22253E-017  1.54319E-012  7.86504E-020  2.66430E-019  1.36804E-038  2.47253E-036  1.00000E-040  1.00000E-040  3.70204E-014  1.39022E-036  1.78367E-031  4.78722E-021  3.87235E-023  2.63657E-025  7.52616E-029  1.04315E-028  1.60675E-018  1.21765E-015  1.72962E-014  4.19011E-025  1.89316E-034  1.00000E-040  4.84791E-020  6.94236E-034  5.72603E-021  2.48738E-028  1.09988E-021  3.60241E-023  3.93185E-013  1.12794E-023  1.00000E-040  1.66929E-021  1.99778E-038  1.00000E-040  4.07085E-019  1.02516E-038  5.75901E-028  4.50193E-039  2.11366E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.35000E+001  1.89623E-003  5.29089E+016  2.59584E+002  5.66624E+004  1.00000E-040  1.00000E-040  1.00000E-040  3.54763E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.40032E-026  1.00000E-040  1.01423E-040  9.26615E-014  1.27339E-007  4.98866E-005  1.10235E-009  1.18518E-008  2.11916E-001  3.67034E-009  3.64922E-004  3.94832E-019  3.41937E-011  1.00000E-040  2.86154E-033  6.26164E-023  1.65116E-014  1.20872E-007  1.59583E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.05426E-040  6.78881E-021  2.29886E-020  4.11690E-017  2.71962E-014  4.06218E-037  1.00000E-040  7.83804E-017  2.83151E-035  5.97836E-015  1.47668E-018  7.87665E-001  3.27640E-025  6.08349E-029  4.84671E-027  1.00000E-040  5.55624E-037  7.49081E-025  2.55904E-020  2.71643E-008  3.54415E-016  1.95545E-010  1.29940E-019  2.55556E-008  7.37624E-011  3.49271E-006  3.84398E-009  1.69498E-013  1.51577E-015  2.43847E-010  1.07046E-009  4.13212E-011  3.40950E-012  3.55480E-013  2.33917E-021  1.07341E-016  1.00000E-040  4.02053E-010  8.92914E-017  1.97683E-012  9.72518E-020  3.39781E-019  1.35993E-038  2.70590E-036  1.00000E-040  1.00000E-040  4.00840E-014  2.27116E-036  2.31118E-031  5.28575E-021  4.91382E-023  4.57640E-025  8.60435E-029  2.40095E-028  1.35183E-018  1.25895E-015  1.35837E-014  1.90088E-024  5.72312E-034  1.00000E-040  4.34977E-020  7.45319E-034  6.35409E-021  1.95226E-028  1.09532E-021  2.65442E-023  3.17784E-013  1.29305E-023  1.00000E-040  1.77251E-021  7.73196E-039  1.00000E-040  5.25266E-019  1.58108E-038  6.75821E-028  4.74178E-039  2.74278E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.45000E+001  1.66661E-003  4.60126E+016  2.62346E+002  6.33601E+004  1.00000E-040  1.00000E-040  1.00000E-040  8.21577E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.42767E-026  1.00000E-040  1.01473E-040  1.93845E-013  1.18713E-007  4.99142E-005  1.35623E-009  1.71987E-008  2.11910E-001  3.39506E-009  3.64892E-004  4.46859E-019  3.03940E-011  1.00000E-040  5.13985E-033  9.29511E-023  2.04583E-014  1.02493E-007  2.51705E-023  3.01063E-032  1.36571E-034  1.51552E-033  1.05251E-040  8.35856E-021  3.37164E-020  5.85599E-017  3.57183E-014  6.36995E-037  1.00000E-040  1.96368E-017  4.85633E-035  6.40869E-015  6.21590E-018  7.87671E-001  3.91491E-025  7.56765E-029  3.77441E-027  1.00000E-040  5.99781E-037  6.76698E-025  2.33972E-020  2.80227E-008  2.59933E-016  2.03701E-010  1.33149E-019  2.29412E-008  6.69380E-011  3.24754E-006  2.96786E-009  1.32591E-013  2.46208E-015  2.12879E-010  7.05728E-010  4.12892E-011  3.37718E-012  4.82757E-013  2.61922E-021  1.01984E-016  1.00000E-040  4.01876E-010  1.04488E-016  2.42945E-012  1.13029E-019  4.07033E-019  1.19405E-038  2.63589E-036  1.00000E-040  1.00000E-040  4.27506E-014  4.32066E-036  2.67048E-031  5.47442E-021  6.11603E-023  7.41673E-025  8.65437E-029  5.27610E-028  1.30374E-018  1.25280E-015  1.07524E-014  6.95766E-024  1.61898E-033  1.00000E-040  3.81932E-020  6.95728E-034  6.60923E-021  1.37732E-028  1.08874E-021  1.76876E-023  2.45585E-013  1.73757E-023  1.00000E-040  1.87500E-021  1.17679E-037  1.00000E-040  6.34320E-019  2.38200E-038  7.72801E-028  4.51252E-039  3.47711E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.55000E+001  1.46685E-003  4.00758E+016  2.65107E+002  6.89710E+004  1.00000E-040  1.00000E-040  1.00000E-040  1.89082E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.44838E-026  1.00000E-040  1.01525E-040  3.83854E-013  1.12527E-007  4.99321E-005  1.61865E-009  2.43619E-008  2.11904E-001  3.15837E-009  3.64856E-004  4.92120E-019  2.67277E-011  1.00000E-040  8.64210E-033  1.29532E-022  2.41603E-014  8.73082E-008  4.18490E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.05070E-040  1.04375E-020  4.88982E-020  8.73672E-017  4.97060E-014  1.01219E-036  1.00000E-040  4.77458E-018  8.02688E-035  6.86131E-015  2.16864E-017  7.87678E-001  4.60532E-025  9.23987E-029  2.98022E-027  1.00000E-040  5.77480E-037  5.49951E-025  1.95862E-020  2.85080E-008  1.89701E-016  2.12267E-010  1.32949E-019  2.06634E-008  6.15804E-011  3.00263E-006  2.25681E-009  1.00431E-013  3.72776E-015  1.83583E-010  4.50858E-010  4.12506E-011  3.44510E-012  6.50614E-013  2.80314E-021  9.23616E-017  1.00000E-040  4.01557E-010  1.14989E-016  2.84813E-012  1.22595E-019  4.54561E-019  9.15432E-039  2.28414E-036  1.00000E-040  1.00000E-040  4.46176E-014  8.38216E-036  2.74033E-031  5.29757E-021  7.53575E-023  1.10993E-024  7.71562E-029  1.09464E-027  1.28573E-018  1.19143E-015  8.55427E-015  2.06006E-023  4.26652E-033  1.00000E-040  3.27178E-020  5.65078E-034  6.41769E-021  9.03816E-029  1.07986E-021  1.06906E-023  1.81968E-013  2.40385E-023  1.00000E-040  1.97631E-021  1.00000E-040  1.00000E-040  7.09431E-019  3.52154E-038  8.61344E-028  3.89751E-039  4.28460E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.65000E+001  1.29280E-003  3.49564E+016  2.67868E+002  7.80352E+004  1.00000E-040  1.00000E-040  1.00000E-040  4.32494E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.45449E-026  1.00000E-040  1.01578E-040  7.16656E-013  1.08806E-007  4.99411E-005  1.87297E-009  3.35819E-008  2.11897E-001  2.95832E-009  3.64816E-004  5.29335E-019  2.33204E-011  1.00000E-040  1.36276E-032  1.69419E-022  2.71965E-014  7.50073E-008  6.80751E-023  7.92764E-033  5.26166E-035  5.72363E-034  1.04884E-040  1.24404E-020  6.60169E-020  1.27354E-016  6.80621E-014  1.51768E-036  1.00000E-040  1.13829E-018  1.27766E-034  7.33351E-015  6.40630E-017  7.87685E-001  5.35709E-025  1.10957E-028  2.40608E-027  1.00000E-040  4.90636E-037  4.06044E-025  1.50424E-020  2.86643E-008  1.40508E-016  2.21178E-010  1.29323E-019  1.86889E-008  5.70548E-011  2.75613E-006  1.70138E-009  7.39947E-014  5.03196E-015  1.56753E-010  2.80935E-010  4.12070E-011  3.63365E-012  8.70998E-013  2.87304E-021  7.94949E-017  1.00000E-040  4.01063E-010  1.18377E-016  3.17969E-012  1.23369E-019  4.70313E-019  6.13578E-039  1.77030E-036  1.00000E-040  1.00000E-040  4.54248E-014  1.53985E-035  2.50100E-031  4.77719E-021  9.24677E-023  1.53313E-024  6.17959E-029  2.13599E-027  1.22636E-018  1.08286E-015  6.82689E-015  5.05617E-023  1.02323E-032  1.00000E-040  2.73176E-020  4.03263E-034  5.80161E-021  5.94362E-029  1.06881E-021  5.89091E-024  1.30260E-013  3.17773E-023  1.00000E-040  2.07340E-021  1.21740E-038  1.00000E-040  7.34217E-019  5.11049E-038  9.35726E-028  3.06134E-039  5.12254E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.75000E+001  1.14084E-003  3.05721E+016  2.70282E+002  8.59767E+004  1.00000E-040  1.00000E-040  1.00000E-040  9.82283E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.43090E-026  1.00000E-040  1.01632E-040  1.26049E-012  1.07490E-007  4.99420E-005  2.11097E-009  4.50431E-008  2.11891E-001  2.77819E-009  3.64773E-004  5.56350E-019  2.01562E-011  1.00000E-040  2.00854E-032  2.07232E-022  2.90124E-014  6.52313E-008  1.05507E-022  4.02716E-033  2.51977E-035  2.71013E-034  1.04695E-040  1.41335E-020  8.31288E-020  1.78902E-016  8.93159E-014  2.09135E-036  1.00000E-040  2.70030E-019  1.90730E-034  7.82158E-015  1.66002E-016  7.87692E-001  6.20239E-025  1.28444E-028  2.01200E-027  1.00000E-040  3.69482E-037  2.75536E-025  1.05951E-020  2.85507E-008  1.07907E-016  2.30315E-010  1.22898E-019  1.69858E-008  5.32042E-011  2.52412E-006  1.27729E-009  5.35108E-014  6.04913E-015  1.33457E-010  1.73075E-010  4.11602E-011  3.90906E-012  1.15296E-012  2.85823E-021  6.61279E-017  1.00000E-040  4.00420E-010  1.12886E-016  3.35789E-012  1.13779E-019  4.44584E-019  3.64286E-039  1.18889E-036  1.00000E-040  1.00000E-040  4.53699E-014  2.58637E-035  2.03201E-031  3.97561E-021  1.11390E-022  1.93848E-024  4.48033E-029  3.83649E-027  1.14200E-018  9.45001E-016  5.45448E-015  1.05756E-022  2.17285E-032  1.00000E-040  2.30784E-020  2.59728E-034  4.83743E-021  4.37485E-029  1.05608E-021  2.99272E-024  9.04330E-014  3.95518E-023  1.00000E-040  2.16330E-021  1.82065E-037  1.00000E-040  6.99900E-019  7.11386E-038  9.94067E-028  2.19491E-039  5.97015E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.85000E+001  1.00746E-003  2.69634E+016  2.70627E+002  9.43451E+004  1.00000E-040  1.00000E-040  1.00000E-040  2.20598E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.34833E-026  1.00000E-040  1.01688E-040  2.05365E-012  1.08466E-007  4.99359E-005  2.34591E-009  5.84929E-008  2.11884E-001  2.59027E-009  3.64725E-004  5.55727E-019  1.68870E-011  1.00000E-040  2.66117E-032  2.29669E-022  2.82185E-014  5.74639E-008  1.55718E-022  1.52316E-030  1.37405E-032  1.47338E-031  1.04500E-040  1.63031E-020  1.05242E-019  2.56255E-016  1.12451E-013  2.62593E-036  1.00000E-040  6.42101E-020  2.32767E-034  8.32995E-015  4.11363E-016  7.87699E-001  7.05421E-025  1.29196E-028  1.75727E-027  1.00000E-040  2.43656E-037  1.76495E-025  6.88533E-021  2.82193E-008  8.75858E-017  2.38682E-010  1.14005E-019  1.54976E-008  5.04737E-011  2.34993E-006  9.51168E-010  3.83354E-014  6.63089E-015  1.15883E-010  1.07914E-010  4.11113E-011  4.13023E-012  1.48422E-012  2.81356E-021  5.63699E-017  1.00000E-040  3.99780E-010  9.79915E-017  3.28218E-012  9.37067E-020  3.71968E-019  1.95712E-039  5.93677E-037  1.00000E-040  1.00000E-040  4.55115E-014  3.80441E-035  1.47239E-031  2.97972E-021  1.20620E-022  2.11024E-024  2.92373E-029  5.63373E-027  1.14487E-018  8.01922E-016  4.37626E-015  1.96796E-022  4.00092E-032  1.00000E-040  2.33138E-020  1.65037E-034  3.63691E-021  3.72451E-029  1.04208E-021  1.48086E-024  6.06226E-014  4.85991E-023  1.00000E-040  2.24517E-021  6.47764E-036  1.00000E-040  5.93142E-019  8.58046E-038  1.04080E-027  1.43927E-039  6.87840E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
