alt           press         den           temp          eddy          H2Oaer        H2SO4aer      S2            CH3CO         H2S           H2CCO         C2            N2O5          S             C2H           HNO2          C2H5          H2CO          CH2OH         HCS           CH2CN         HC3N          C4H2          OH            CH3S          C4H5          O2            N             S8            H2O2          CH3           CH            CH3CN         NCO           H2O           NS            O_1           NH2           HNCO          C4H3          C             S4            H2SO4         NO            CN            C2H3CN        HCO           SO            HS2           HNO3          CH2           CS2           C2H2          NO2           CH3O          O3            H             C3H3          CH3CHO        CS            C2H4          NO3           He            SO2           O             CO2           CH3OOH        N_2D          C6H5          CH3O2         HCN           NH            HNO           CH4           NH3           H2CN          CH2NH         C3H4          SO3           HSO           C3H2          CH2_1         C6H6          S3            C2H6          S2O           N2O           COS           N2H           H2            C2H3          N2H3          CH3OH         N2H4          CO            N2H2          HO2           N2            CH3SH         HCCO          SH            HSO3          CH2NH2        CH3NH2        H2Oaer_r      H2SO4aer_r    
6.23246E+001  1.69948E-004  5.06751E+015  2.42906E+002  1.12000E+005  1.00000E-040  1.00000E-040  7.90989E-029  4.06837E-022  1.02578E-028  1.75538E-022  2.23864E-038  5.02109E-022  7.95601E-026  2.10148E-032  3.70884E-013  2.21690E-022  9.18432E-012  2.91700E-022  1.00000E-040  6.41127E-020  5.68304E-019  1.00238E-032  8.22262E-010  1.06436E-034  1.53743E-029  2.11682E-001  5.74148E-013  2.55140E-036  3.31056E-011  5.77835E-015  3.07649E-020  4.79749E-013  7.09312E-019  5.78025E-006  5.41890E-034  2.23910E-014  4.42992E-018  7.47176E-016  1.86723E-028  8.76700E-026  1.00000E-040  3.92370E-014  1.46155E-008  4.71008E-027  2.59368E-017  4.56905E-019  4.15279E-018  1.00000E-040  5.23988E-014  1.24695E-021  1.00000E-040  1.99515E-022  1.77120E-011  3.90345E-018  9.84372E-007  3.34445E-010  1.25869E-028  1.24806E-018  4.45708E-038  1.40566E-018  6.69633E-017  1.00000E-040  3.20408E-017  7.22283E-007  3.61788E-004  3.82032E-021  4.37479E-040  3.17877E-022  3.23206E-021  1.03522E-010  1.02828E-020  2.74101E-017  1.30868E-007  1.18660E-020  1.08602E-015  1.70002E-012  8.05212E-020  7.07160E-018  7.19964E-030  6.80835E-031  3.59263E-019  9.49904E-026  1.93037E-029  1.94288E-016  1.00000E-040  2.30081E-009  1.20716E-032  3.68406E-023  1.50109E-007  6.05491E-032  2.00229E-030  4.40027E-013  2.92885E-028  7.17792E-008  1.14381E-029  3.75317E-010  7.87949E-001  2.71698E-035  2.17466E-024  2.04445E-028  1.47904E-027  4.93694E-015  2.08260E-008  1.00000E-005  1.00000E-005  
6.32086E+001  1.50339E-004  4.54467E+015  2.39599E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.92562E-022  1.03809E-028  1.79476E-022  2.85490E-038  2.08125E-022  9.44078E-026  2.85106E-032  2.88704E-013  1.69238E-022  8.57763E-012  2.88605E-022  1.00000E-040  5.42886E-020  5.67760E-019  7.14665E-033  8.53400E-010  1.32480E-034  1.53584E-029  2.11650E-001  7.58477E-013  2.53035E-036  3.24149E-011  5.01770E-015  3.44819E-020  4.75082E-013  7.91188E-019  5.76465E-006  6.74163E-034  2.39006E-014  4.13411E-018  6.57240E-016  1.86553E-028  1.35574E-025  1.00000E-040  3.91334E-014  1.31266E-008  4.63401E-027  2.59096E-017  4.54472E-019  4.52456E-018  1.00000E-040  3.38432E-014  1.22692E-021  1.00000E-040  2.38514E-022  1.30802E-011  3.45595E-018  9.42241E-007  4.38997E-010  1.39484E-028  9.83181E-019  1.00000E-040  1.41602E-018  4.45956E-017  1.00000E-040  3.14775E-017  8.32504E-007  3.61530E-004  2.76008E-021  2.87538E-040  3.17223E-022  2.27614E-021  1.03731E-010  1.01414E-020  2.51720E-017  1.29602E-007  1.07291E-020  1.11442E-015  1.72866E-012  8.04804E-020  4.34084E-018  7.22378E-030  7.75280E-031  3.53427E-019  9.39670E-026  1.00000E-040  1.74484E-016  1.00000E-040  2.08970E-009  3.15124E-032  3.62724E-023  1.58045E-007  6.26261E-032  1.39095E-030  3.87717E-013  2.08616E-028  8.73597E-008  2.07975E-029  3.84389E-010  7.87980E-001  2.23500E-035  2.00945E-024  2.21934E-028  1.44227E-027  5.10727E-015  2.08224E-008  1.00000E-005  1.00000E-005  
6.40927E+001  1.32769E-004  4.07052E+015  2.36246E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.21874E-028  2.06872E-022  1.04262E-028  1.84136E-022  3.79722E-038  8.53546E-023  1.11972E-025  3.86228E-032  2.23021E-013  1.30316E-022  8.03736E-012  2.85975E-022  1.00000E-040  4.59429E-020  5.67151E-019  5.00911E-033  8.86501E-010  1.66715E-034  1.53405E-029  2.11614E-001  9.88495E-013  2.50692E-036  3.17688E-011  4.36644E-015  3.86528E-020  4.70991E-013  8.88082E-019  5.74670E-006  8.21793E-034  2.55180E-014  3.81229E-018  5.77099E-016  1.86361E-028  2.02196E-025  1.00000E-040  3.90162E-014  1.17074E-008  5.00282E-027  2.58792E-017  4.53135E-019  4.90370E-018  1.00000E-040  2.17994E-014  1.22057E-021  1.00000E-040  2.84389E-022  9.62482E-012  3.06780E-018  9.01869E-007  5.77827E-010  1.55437E-028  7.80902E-019  1.00000E-040  1.42816E-018  2.95152E-017  1.00000E-040  3.09063E-017  9.60408E-007  3.61240E-004  2.00034E-021  1.84589E-040  3.16487E-022  1.60456E-021  1.03955E-010  9.94641E-021  2.29372E-017  1.28393E-007  9.67682E-021  1.14185E-015  1.75866E-012  8.04346E-020  2.60428E-018  7.18680E-030  8.80818E-031  3.51453E-019  9.33882E-026  1.04507E-029  1.58299E-016  1.00000E-040  1.89698E-009  1.04479E-031  3.52830E-023  1.67076E-007  6.46152E-032  9.40221E-031  3.41927E-013  1.44607E-028  1.06513E-007  1.61674E-029  3.93816E-010  7.88016E-001  1.83278E-035  1.82213E-024  2.39488E-028  1.40801E-027  5.22167E-015  2.08185E-008  1.00000E-005  1.00000E-005  
6.49767E+001  1.17047E-004  3.64090E+015  2.32845E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.45304E-022  1.03981E-028  1.89630E-022  4.94431E-038  3.46777E-023  1.32744E-025  5.22209E-032  1.71070E-013  1.01141E-022  7.55591E-012  2.83263E-022  1.00000E-040  3.88467E-020  5.66467E-019  3.44847E-033  9.21885E-010  2.12313E-034  1.53204E-029  2.11574E-001  1.27251E-012  2.48086E-036  3.11619E-011  3.80804E-015  4.33203E-020  4.67387E-013  1.00308E-018  5.72618E-006  9.82891E-034  2.72560E-014  3.47075E-018  5.06027E-016  1.86144E-028  2.81688E-025  1.00000E-040  3.88840E-014  1.03746E-008  5.88523E-027  2.58451E-017  4.52974E-019  5.28826E-018  1.00000E-040  1.40063E-014  1.22761E-021  1.00000E-040  3.38031E-022  7.06287E-012  2.72925E-018  8.63204E-007  7.63054E-010  1.74091E-028  6.25207E-019  1.34011E-038  1.44122E-018  1.94276E-017  1.00212E-040  3.03349E-017  1.10925E-006  3.60911E-004  1.45301E-021  1.15644E-040  3.15669E-022  1.13202E-021  1.04194E-010  9.70018E-021  2.07454E-017  1.27226E-007  8.71327E-021  1.16846E-015  1.78969E-012  8.03833E-020  1.53599E-018  7.09042E-030  9.95820E-031  3.53225E-019  9.32072E-026  8.53032E-030  1.44966E-016  1.00000E-040  1.72126E-009  3.60231E-032  3.39039E-023  1.77311E-007  6.64637E-032  6.17950E-031  3.01757E-013  9.74933E-029  1.29978E-007  1.23172E-029  4.03685E-010  7.88056E-001  1.49876E-035  1.64409E-024  2.56999E-028  1.37673E-027  5.27164E-015  2.08142E-008  1.00000E-005  1.00000E-005  
6.58607E+001  1.03000E-004  3.25079E+015  2.29490E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.02252E-022  1.03062E-028  1.96089E-022  5.92503E-038  1.39548E-023  1.57400E-025  7.02143E-032  1.30160E-013  7.91385E-023  7.11959E-012  2.80748E-022  1.00000E-040  3.28286E-020  5.65698E-019  2.32870E-033  9.59714E-010  2.71542E-034  1.52979E-029  2.11529E-001  1.61523E-012  2.45183E-036  3.05646E-011  3.32872E-015  4.85309E-020  4.64191E-013  1.14001E-018  5.70282E-006  1.15223E-033  2.91118E-014  3.12945E-018  4.43312E-016  1.85900E-028  3.54291E-025  1.00000E-040  3.87351E-014  9.14178E-009  7.37109E-027  2.58067E-017  4.54644E-019  5.67967E-018  1.00000E-040  8.96669E-015  1.24900E-021  1.00000E-040  3.98908E-022  5.17277E-012  2.42687E-018  8.25255E-007  1.01254E-009  1.96093E-028  5.04813E-019  3.26519E-038  1.45147E-018  1.27315E-017  1.00555E-040  2.97642E-017  1.28390E-006  3.60540E-004  1.05610E-021  1.00000E-040  3.14754E-022  7.97309E-022  1.04447E-010  9.45705E-021  1.86501E-017  1.26085E-007  7.85347E-021  1.19439E-015  1.82146E-012  8.03255E-020  9.01065E-019  6.96253E-030  1.11559E-030  3.58975E-019  9.34535E-026  1.00000E-040  1.33885E-016  1.00000E-040  1.56120E-009  1.57460E-032  3.21599E-023  1.88874E-007  6.86011E-032  3.96073E-031  2.66393E-013  6.41583E-029  1.58637E-007  9.29429E-030  4.14051E-010  7.88102E-001  1.22047E-035  1.47637E-024  2.74733E-028  1.34524E-027  5.27695E-015  2.08096E-008  1.00000E-005  1.00000E-005  
6.67448E+001  9.04717E-005  2.89731E+015  2.26170E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.20389E-028  7.23312E-023  1.01595E-028  2.03669E-022  6.27968E-038  5.57498E-024  1.86653E-025  9.38178E-032  9.83695E-014  6.23708E-023  6.72124E-012  2.77909E-022  1.00000E-040  2.77235E-020  5.64832E-019  1.53976E-033  1.00046E-009  3.48381E-034  1.52725E-029  2.11479E-001  2.02463E-012  2.41952E-036  2.99732E-011  2.91540E-015  5.43202E-020  4.61332E-013  1.30315E-018  5.67632E-006  1.32613E-033  3.10991E-014  2.79080E-018  3.88240E-016  1.85625E-028  3.93778E-025  1.00000E-040  3.85675E-014  8.01831E-009  9.58497E-027  2.57636E-017  4.57974E-019  6.07592E-018  7.25712E-035  5.72312E-015  1.28479E-021  1.00000E-040  4.67045E-022  3.78594E-012  2.15533E-018  7.88188E-007  1.35062E-009  2.22065E-028  4.10922E-019  2.34436E-038  1.45799E-018  8.31671E-018  1.00942E-040  2.91957E-017  1.48944E-006  3.60119E-004  7.66923E-022  1.00000E-040  3.13744E-022  5.60436E-022  1.04714E-010  9.21575E-021  1.66774E-017  1.24956E-007  7.08851E-021  1.21971E-015  1.85374E-012  8.02604E-020  5.30590E-019  6.80435E-030  1.23364E-030  3.68649E-019  9.41190E-026  1.38781E-029  1.24589E-016  1.00000E-040  1.41554E-009  9.95779E-033  3.01154E-023  2.01908E-007  7.10048E-032  2.47368E-031  2.35127E-013  4.11831E-029  1.93537E-007  6.94438E-030  4.25049E-010  7.88153E-001  9.89735E-036  1.30231E-024  2.92650E-028  1.31433E-027  5.22930E-015  2.08044E-008  1.00000E-005  1.00000E-005  
6.76288E+001  7.93231E-005  2.57545E+015  2.23082E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.19086E-023  9.97739E-029  2.12557E-022  5.98853E-038  2.20609E-024  2.21704E-025  1.23524E-031  7.36303E-014  4.95700E-023  6.33778E-012  2.76365E-022  1.00000E-040  2.34233E-020  5.63856E-019  9.94087E-034  1.04401E-009  4.39224E-034  1.52439E-029  2.11421E-001  2.49408E-012  2.38352E-036  2.93173E-011  2.55643E-015  6.07278E-020  4.58746E-013  1.49786E-018  5.64631E-006  1.49392E-033  3.31847E-014  2.48338E-018  3.40136E-016  1.85314E-028  3.97092E-025  1.00000E-040  3.83789E-014  7.00983E-009  1.26435E-026  2.57151E-017  4.63946E-019  6.48553E-018  1.03883E-034  3.62920E-015  1.33783E-021  1.00000E-040  5.37481E-022  2.77035E-012  1.90047E-018  7.50093E-007  1.81574E-009  2.53402E-028  3.37711E-019  2.61003E-039  1.45323E-018  5.42329E-018  1.01381E-040  2.86193E-017  1.73489E-006  3.59640E-004  5.54695E-022  1.00000E-040  3.12604E-022  3.90783E-022  1.04992E-010  9.08356E-021  1.48805E-017  1.23824E-007  6.44479E-021  1.24460E-015  1.88646E-012  8.01869E-020  3.20262E-019  6.67528E-030  1.33603E-030  3.82980E-019  9.53451E-026  3.46022E-030  1.16707E-016  1.00000E-040  1.28308E-009  8.91364E-033  2.78069E-023  2.16577E-007  7.49018E-032  1.52111E-031  2.07324E-013  2.60791E-029  2.35932E-007  5.21581E-030  4.36677E-010  7.88210E-001  7.95682E-036  1.12926E-024  3.11732E-028  1.27664E-027  5.18615E-015  2.07987E-008  1.00000E-005  1.00000E-005  
6.85128E+001  6.94283E-005  2.28323E+015  2.20244E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.78971E-023  9.77247E-029  2.22980E-022  5.32443E-038  8.66095E-025  2.63803E-025  1.59875E-031  5.46438E-014  3.97001E-023  5.96057E-012  2.76101E-022  1.00000E-040  1.98051E-020  5.62754E-019  6.24449E-034  1.09069E-009  5.40534E-034  1.52116E-029  2.11357E-001  3.02183E-012  2.34342E-036  2.85870E-011  2.24183E-015  6.77625E-020  4.56377E-013  1.72963E-018  5.61233E-006  1.64966E-033  3.53629E-014  2.20554E-018  2.98293E-016  1.84962E-028  3.78028E-025  1.00000E-040  3.81664E-014  6.11691E-009  1.66864E-026  2.56603E-017  4.72328E-019  6.91023E-018  1.00000E-040  2.28550E-015  1.40958E-021  1.00000E-040  6.06486E-022  2.02907E-012  1.66057E-018  7.11022E-007  2.46123E-009  2.91420E-028  2.80150E-019  1.00000E-040  1.43506E-018  3.53551E-018  1.01878E-040  2.80305E-017  2.02944E-006  3.59097E-004  3.98708E-022  1.00000E-040  3.11356E-022  2.69834E-022  1.05279E-010  9.06909E-021  1.32664E-017  1.22673E-007  5.90593E-021  1.26916E-015  1.91956E-012  8.01039E-020  2.01018E-019  6.58557E-030  1.41023E-030  4.02260E-019  9.71784E-026  1.00000E-040  1.09950E-016  1.00000E-040  1.16264E-009  1.05245E-032  2.53017E-023  2.33069E-007  8.07751E-032  9.22900E-032  1.82474E-013  1.63285E-029  2.87323E-007  3.94776E-030  4.49045E-010  7.88275E-001  6.33195E-036  9.62642E-025  3.32352E-028  1.23185E-027  5.14886E-015  2.07924E-008  1.00000E-005  1.00000E-005  
6.93969E+001  6.06694E-005  2.01895E+015  2.17651E+002  1.12000E+005  1.00000E-040  1.00000E-040  6.00457E-029  2.81593E-023  9.55626E-029  2.35214E-022  4.55865E-038  3.38337E-025  3.14401E-025  2.03124E-031  4.02871E-014  3.20147E-023  5.58495E-012  2.76833E-022  1.00000E-040  1.67646E-020  5.61507E-019  3.80053E-034  1.14108E-009  6.45093E-034  1.51750E-029  2.11283E-001  3.60629E-012  2.29876E-036  2.77897E-011  1.96415E-015  7.54061E-020  4.54175E-013  2.00441E-018  5.57389E-006  1.78930E-033  3.76272E-014  1.95294E-018  2.62028E-016  1.84565E-028  3.51405E-025  1.00000E-040  3.79267E-014  5.33641E-009  2.19601E-026  2.55983E-017  4.82739E-019  7.34997E-018  1.65205E-034  1.43068E-015  1.50198E-021  1.00000E-040  6.70113E-022  1.48963E-012  1.43632E-018  6.71228E-007  3.36414E-009  3.37641E-028  2.34442E-019  1.00000E-040  1.40255E-018  2.30792E-018  1.02443E-040  2.74265E-017  2.38391E-006  3.58477E-004  2.84375E-022  1.00000E-040  3.09973E-022  1.84353E-022  1.05572E-010  9.17194E-021  1.18336E-017  1.21487E-007  5.45111E-021  1.29350E-015  1.95301E-012  8.00099E-020  1.32668E-019  6.53866E-030  1.44494E-030  4.26861E-019  9.96423E-026  1.00000E-040  1.04086E-016  1.00000E-040  1.05316E-009  1.71679E-032  2.26779E-023  2.51595E-007  8.91416E-032  5.52311E-032  1.60180E-013  1.01044E-029  3.49485E-007  3.01088E-030  4.62351E-010  7.88349E-001  4.98396E-036  8.08096E-025  3.54826E-028  1.18092E-027  5.10957E-015  2.07853E-008  1.00000E-005  1.00000E-005  
7.02809E+001  5.29376E-005  1.77982E+015  2.15430E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.14278E-023  9.34460E-029  2.49599E-022  3.92083E-038  1.31407E-025  3.75697E-025  2.51597E-031  2.94744E-014  2.60048E-023  5.19730E-012  2.79982E-022  1.00000E-040  1.42224E-020  5.60093E-019  2.22876E-034  1.19513E-009  7.36140E-034  1.51336E-029  2.11200E-001  4.22994E-012  2.24903E-036  2.68848E-011  1.71661E-015  8.36138E-020  4.52095E-013  2.32920E-018  5.53036E-006  1.90533E-033  3.99290E-014  1.73500E-018  2.30710E-016  1.84114E-028  3.32316E-025  1.00000E-040  3.76563E-014  4.66240E-009  3.02029E-026  2.55281E-017  4.95505E-019  7.81393E-018  1.00000E-040  8.88214E-016  1.61976E-021  1.00000E-040  7.19660E-022  1.09667E-012  1.22496E-018  6.29809E-007  4.64352E-009  3.94724E-028  1.98026E-019  1.31149E-032  1.35100E-018  1.51077E-018  1.03086E-040  2.67948E-017  2.81483E-006  3.57769E-004  2.00870E-022  1.00000E-040  3.08411E-022  1.24009E-022  1.05864E-010  9.45630E-021  1.05917E-017  1.20248E-007  5.08455E-021  1.31772E-015  1.98684E-012  7.99033E-020  9.33137E-020  6.57753E-030  1.42681E-030  4.57887E-019  1.02890E-025  1.00000E-040  9.89313E-017  1.00000E-040  9.53641E-010  4.04460E-032  2.00040E-023  2.72384E-007  1.01945E-031  3.28731E-032  1.40124E-013  6.23406E-030  4.24529E-007  2.33639E-030  4.76637E-010  7.88433E-001  3.86307E-036  6.65964E-025  3.80359E-028  1.11986E-027  5.10610E-015  2.07774E-008  1.00000E-005  1.00000E-005  
7.11650E+001  4.61340E-005  1.56393E+015  2.13659E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.67675E-023  9.14542E-029  2.66562E-022  3.48525E-038  5.07253E-026  4.50399E-025  3.02356E-031  2.13930E-014  2.12701E-023  4.79189E-012  2.86579E-022  5.47888E-030  1.20994E-020  5.58490E-019  1.25085E-034  1.25254E-009  7.99919E-034  1.50866E-029  2.11105E-001  4.87409E-012  2.19373E-036  2.58563E-011  1.49434E-015  9.22846E-020  4.50096E-013  2.71669E-018  5.48103E-006  1.99304E-033  4.22200E-014  1.55203E-018  2.03720E-016  1.83602E-028  3.28260E-025  1.00000E-040  3.73507E-014  4.08637E-009  6.17009E-026  2.54485E-017  5.10743E-019  8.31028E-018  1.00000E-040  5.46002E-016  1.76857E-021  1.00000E-040  7.47434E-022  8.09812E-013  1.02807E-018  5.86578E-007  6.47515E-009  4.65800E-028  1.68808E-019  7.43530E-035  1.27836E-018  9.92858E-019  1.03820E-040  2.61238E-017  3.34268E-006  3.56961E-004  1.40379E-022  1.00000E-040  3.06574E-022  8.18494E-023  1.06148E-010  9.95633E-021  9.53179E-018  1.18935E-007  4.79777E-021  1.34180E-015  2.02091E-012  7.97822E-020  7.03805E-020  6.73343E-030  1.35113E-030  4.96581E-019  1.06999E-025  1.00000E-040  9.43371E-017  1.00000E-040  8.63127E-010  1.98942E-032  1.73494E-023  2.95691E-007  1.21839E-031  1.95695E-032  1.22074E-013  3.85740E-030  5.14974E-007  1.85162E-030  4.91825E-010  7.88528E-001  2.93738E-036  5.39403E-025  4.10038E-028  1.04705E-027  5.16084E-015  2.07685E-008  1.00000E-005  1.00000E-005  
7.20490E+001  4.01632E-005  1.37134E+015  2.12128E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.33622E-023  8.96117E-029  2.86632E-022  3.12731E-038  1.96600E-026  5.40375E-025  3.55277E-031  1.55198E-014  1.74876E-023  4.38623E-012  2.94239E-022  8.15115E-030  1.03239E-020  5.56668E-019  6.67296E-035  1.31537E-009  8.36718E-034  1.50333E-029  2.10997E-001  5.55511E-012  2.13233E-036  2.48166E-011  1.29622E-015  1.01279E-019  4.48143E-013  3.23017E-018  5.42508E-006  2.06122E-033  4.45099E-014  1.38437E-018  1.80479E-016  1.83020E-028  3.31267E-025  1.00000E-040  3.70055E-014  3.59841E-009  2.95575E-025  2.53581E-017  5.26833E-019  8.82182E-018  1.00000E-040  3.34701E-016  1.95095E-021  1.00000E-040  7.57387E-022  6.02020E-013  8.53910E-019  5.43421E-007  9.10095E-009  5.53085E-028  1.44887E-019  1.18480E-034  1.19337E-018  6.56680E-019  1.04659E-040  2.54274E-017  3.98241E-006  3.56036E-004  9.72108E-023  1.00000E-040  3.04494E-022  5.33684E-023  1.06411E-010  1.05958E-020  8.62530E-018  1.17527E-007  4.55226E-021  1.36523E-015  2.05438E-012  7.96444E-020  5.64664E-020  6.95677E-030  1.23227E-030  5.43163E-019  1.11909E-025  1.00000E-040  9.01833E-017  1.00000E-040  7.80775E-010  1.42561E-032  1.48411E-023  3.21768E-007  1.49555E-031  1.15443E-032  1.05884E-013  2.36828E-030  6.23740E-007  1.47757E-030  5.08684E-010  7.88636E-001  2.20378E-036  4.29287E-025  4.43288E-028  9.72375E-028  5.20339E-015  2.07585E-008  1.00000E-005  1.00000E-005  
7.29330E+001  3.49357E-005  1.19933E+015  2.10983E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.09071E-023  8.79398E-029  3.10466E-022  2.92003E-038  7.63579E-027  6.49674E-025  4.06310E-031  1.12287E-014  1.44534E-023  3.97396E-012  3.04971E-022  1.11051E-027  8.83752E-021  5.54598E-019  3.35574E-035  1.38241E-009  8.43185E-034  1.49727E-029  2.10874E-001  6.25320E-012  2.06435E-036  2.37455E-011  1.11859E-015  1.10569E-019  4.46201E-013  4.28773E-018  5.36157E-006  2.10672E-033  4.67163E-014  1.24052E-018  1.60494E-016  1.82359E-028  3.50661E-025  1.00000E-040  3.66154E-014  3.18917E-009  1.91757E-024  2.52555E-017  5.44466E-019  9.36164E-018  1.00000E-040  2.04330E-016  2.17944E-021  1.00000E-040  7.44932E-022  4.50257E-013  7.00241E-019  4.99599E-007  1.29034E-008  6.61624E-028  1.25204E-019  2.14257E-033  1.09536E-018  4.37359E-019  1.05620E-040  2.46892E-017  4.76573E-006  3.54977E-004  6.67683E-023  1.00000E-040  3.02138E-022  3.41900E-023  1.06637E-010  1.14493E-020  7.86756E-018  1.16000E-007  4.35257E-021  1.38740E-015  2.08625E-012  7.94876E-020  4.79219E-020  7.30322E-030  1.08428E-030  6.00456E-019  1.17755E-025  1.00000E-040  8.63700E-017  1.00000E-040  7.05830E-010  1.45976E-032  1.25166E-023  3.50865E-007  1.91061E-031  6.79638E-033  9.14230E-014  1.45386E-030  7.54239E-007  1.19605E-030  5.26852E-010  7.88759E-001  1.62170E-036  3.36468E-025  4.81664E-028  8.91562E-028  5.28323E-015  2.07472E-008  1.00000E-005  1.00000E-005  
7.38171E+001  3.03682E-005  1.04743E+015  2.09996E+002  1.12000E+005  1.00000E-040  1.00000E-040  2.08996E-029  9.01465E-024  8.66078E-029  3.38894E-022  2.77734E-038  3.01563E-027  7.80188E-025  4.60918E-031  8.17679E-015  1.20028E-023  3.57245E-012  3.16208E-022  1.00000E-040  7.60463E-021  5.52244E-019  1.57790E-035  1.45752E-009  8.29186E-034  1.49038E-029  2.10733E-001  7.00822E-012  1.98932E-036  2.28197E-011  9.61359E-016  1.20801E-019  4.44240E-013  8.25499E-018  5.28946E-006  2.14756E-033  4.87938E-014  1.10821E-018  1.43343E-016  1.81607E-028  3.79596E-025  1.00000E-040  3.61750E-014  2.84969E-009  1.09955E-023  2.51388E-017  5.61302E-019  9.90030E-018  8.41321E-035  1.25617E-016  2.47361E-021  1.00000E-040  7.25611E-022  3.40951E-013  5.70911E-019  4.56367E-007  1.84151E-008  7.93975E-028  1.08681E-019  1.00000E-040  1.00148E-018  2.94538E-019  1.06720E-040  2.39352E-017  5.70736E-006  3.53765E-004  4.56087E-023  1.00000E-040  2.99478E-022  2.17183E-023  1.06801E-010  1.24766E-020  7.24777E-018  1.14325E-007  4.17942E-021  1.40695E-015  2.11446E-012  7.93090E-020  4.24036E-020  7.72072E-030  9.45849E-031  6.72833E-019  1.24475E-025  1.28292E-030  8.28131E-017  1.00000E-040  6.37612E-010  9.31678E-033  1.04838E-023  3.83200E-007  2.48984E-031  3.97411E-033  7.85980E-014  8.85938E-031  9.10395E-007  9.74462E-031  5.47988E-010  7.88900E-001  1.18127E-036  2.60373E-025  5.24667E-028  8.14883E-028  5.32648E-015  2.07345E-008  1.00000E-005  1.00000E-005  
7.47011E+001  2.63824E-005  9.13773E+014  2.09118E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  7.51950E-024  8.59819E-029  3.72957E-022  2.79397E-038  1.22719E-027  9.34231E-025  5.34678E-031  6.02748E-015  1.00332E-023  3.18501E-012  3.28036E-022  6.20178E-029  6.60493E-021  5.49569E-019  6.87612E-036  1.54519E-009  8.01915E-034  1.48255E-029  2.10573E-001  7.86090E-012  1.90692E-036  2.21935E-011  8.22899E-016  1.35027E-019  4.42230E-013  2.62927E-017  5.20754E-006  2.20306E-033  5.05860E-014  9.90526E-019  1.28702E-016  1.80753E-028  4.26927E-025  1.00000E-040  3.56785E-014  2.57290E-009  5.23791E-023  2.50064E-017  5.75522E-019  1.04151E-017  1.00000E-040  7.86182E-017  2.90728E-021  1.00000E-040  7.21764E-022  2.63132E-013  4.64499E-019  4.13295E-007  2.64617E-008  9.53747E-028  9.46927E-020  1.00000E-040  9.35500E-019  2.01574E-019  1.07981E-040  2.31847E-017  6.82155E-006  3.52377E-004  3.10590E-023  1.00000E-040  2.96476E-022  1.37304E-023  1.06873E-010  1.37623E-020  6.77940E-018  1.12476E-007  4.04639E-021  1.42241E-015  2.13674E-012  7.91057E-020  3.87013E-020  8.21676E-030  8.75617E-031  7.78631E-019  1.32194E-025  1.00000E-040  7.94401E-017  1.00000E-040  5.75535E-010  6.98237E-033  8.79456E-024  4.18933E-007  3.29759E-031  2.32698E-033  6.73154E-014  5.38960E-031  1.09668E-006  8.06917E-031  5.74276E-010  7.89060E-001  8.56181E-037  2.06390E-025  5.73520E-028  7.45712E-028  5.32213E-015  2.07201E-008  1.00000E-005  1.00000E-005  
