alt           press         den           temp          eddy          H2Oaer        H2SO4aer      NO2           CH3CHO        HO2           N2H3          SO            S3            N2O           NCO           CS2           N2H2          NS            CH2           CH2_1         C             CH3CN         CH            N2H4          S8            C2H2          H2CN          CH2NH         SO2           H2SO4         O2            HC3N          C3H3          H             H2CO          O_1           CS            C6H6          CH3O          N2H           O             HNO3          CH3O2         HS2           COS           HSO3          CH3CO         H2CCO         O3            C4H3          NH            C2            HNO2          CH2CN         NH2           CH2NH2        S2O           HNCO          S4            C4H5          NH3           N2O5          HCN           C2H4          C2H5          H2O           He            C2H3CN        SH            C2H3          CH3OOH        N_2D          HCS           CH3NH2        HCO           C2H6          CN            C4H2          CO2           N             H2S           HSO           H2            CH3           NO            C2H           CH4           NO3           C3H2          HNO           SO3           H2O2          C6H5          CH2OH         OH            CH3SH         N2            C3H4          CO            S             CH3S          S2            HCCO          CH3OH         H2Oaer_r      H2SO4aer_r    
6.03764E+001  1.55157E-004  6.07221E+015  1.85073E+002  1.00000E+005  1.61772E-012  3.62552E-013  2.33752E-009  5.12994E-009  1.19678E-009  2.20975E-020  3.11167E-014  1.00000E-040  7.91119E-007  6.75484E-017  3.03296E-032  2.59344E-019  3.56810E-022  1.65779E-018  6.54516E-019  2.30303E-030  3.45515E-011  3.85678E-022  1.07898E-018  2.62484E-034  9.87853E-008  6.48202E-014  7.60854E-014  3.14402E-010  1.75385E-014  1.99559E-001  1.46414E-003  3.11200E-011  2.23905E-013  1.41046E-007  1.95518E-018  5.91051E-034  2.14945E-006  1.80912E-013  2.72569E-020  7.69976E-011  5.68797E-010  8.69597E-011  1.54233E-025  1.46162E-016  3.62343E-022  9.31134E-012  7.41788E-012  2.20227E-007  1.60158E-009  2.24866E-021  1.77347E-025  2.21820E-013  7.86335E-017  3.17547E-015  5.05467E-015  1.15820E-036  5.67506E-012  1.00000E-040  4.21848E-015  4.39710E-011  8.54615E-011  9.83272E-011  6.77336E-008  8.61229E-012  6.02579E-005  1.00000E-040  2.98275E-007  2.60431E-017  6.21764E-021  1.71888E-007  1.00000E-040  3.78293E-029  6.31981E-010  7.73585E-018  9.16107E-007  6.28404E-027  6.48975E-012  4.70647E-004  1.97469E-016  2.27941E-016  1.02019E-017  5.88745E-005  8.11708E-011  3.79513E-010  3.42841E-021  6.99991E-003  1.07649E-014  3.55893E-011  2.17742E-014  2.18939E-016  3.32408E-007  5.48034E-007  6.72356E-020  4.32276E-012  1.42766E-013  7.42667E-001  4.87123E-002  2.29775E-006  1.18110E-022  1.05395E-013  1.00000E-040  9.51507E-012  3.49487E-008  1.00000E-005  1.00000E-005  
6.12328E+001  1.36537E-004  5.29701E+015  1.86696E+002  1.00000E+005  3.67919E-012  3.42095E-013  2.45913E-009  5.75821E-009  1.33367E-009  1.78835E-020  3.47157E-014  1.00000E-040  7.89370E-007  7.67430E-017  2.46424E-032  2.39141E-019  2.01040E-022  2.66256E-018  9.14125E-019  4.24804E-030  3.44639E-011  4.75887E-022  1.06819E-018  2.60649E-034  1.12962E-007  7.42903E-014  7.58988E-014  3.13845E-010  3.20019E-014  1.99515E-001  1.46298E-003  3.44308E-011  3.24005E-013  1.47301E-007  2.23109E-018  9.38507E-034  2.11595E-006  2.26032E-013  2.94030E-020  1.02588E-010  5.59509E-010  9.46465E-011  1.01052E-025  1.48150E-016  3.96666E-022  9.59855E-012  7.41433E-012  2.18178E-007  1.83265E-009  2.95978E-021  2.26544E-025  2.55587E-013  7.98983E-017  3.24124E-015  4.18296E-015  1.50462E-036  6.49667E-012  1.00000E-040  4.82618E-015  4.36746E-011  8.16256E-011  1.05865E-010  6.93160E-008  9.01578E-012  6.87903E-005  1.00000E-040  2.98018E-007  1.43106E-017  9.03181E-021  1.63494E-007  1.00000E-040  5.59565E-029  6.31751E-010  1.05422E-017  9.16946E-007  8.76471E-027  6.48618E-012  4.89113E-004  2.78092E-016  1.24737E-016  4.58901E-018  6.73401E-005  1.01770E-010  4.59067E-010  4.75894E-021  6.98554E-003  1.09205E-014  3.68433E-011  2.43664E-014  2.13225E-016  3.47222E-007  5.76826E-007  1.01226E-019  5.67415E-012  1.12349E-013  7.42711E-001  4.86924E-002  2.52956E-006  1.41352E-022  9.31542E-014  1.00000E-040  1.01454E-011  4.01731E-008  1.00000E-005  1.00000E-005  
6.20892E+001  1.20283E-004  4.62973E+015  1.88177E+002  1.00000E+005  8.34550E-012  3.20818E-013  2.59256E-009  6.44400E-009  1.47998E-009  1.45431E-020  3.84755E-014  1.00000E-040  7.87381E-007  8.70048E-017  1.97723E-032  2.18519E-019  1.14065E-022  4.18418E-018  1.26791E-018  7.57543E-030  3.43640E-011  5.83479E-022  1.05592E-018  2.58576E-034  1.29283E-007  8.49521E-014  7.56752E-014  3.13207E-010  5.68121E-014  1.99465E-001  1.46166E-003  3.79161E-011  4.67155E-013  1.53697E-007  2.51336E-018  1.46579E-033  2.08236E-006  2.80375E-013  3.16690E-020  1.34284E-010  5.49766E-010  1.01652E-010  6.42262E-026  1.49855E-016  4.34125E-022  9.95518E-012  7.41029E-012  2.13915E-007  2.09675E-009  3.87451E-021  2.86557E-025  2.94108E-013  8.18938E-017  3.26901E-015  3.41290E-015  1.99789E-036  7.43641E-012  1.00000E-040  5.52062E-015  4.33935E-011  7.79119E-011  1.14484E-010  7.17962E-008  9.48235E-012  7.85404E-005  1.00000E-040  2.97726E-007  8.23490E-018  1.29786E-020  1.54622E-007  1.00000E-040  8.16316E-029  6.31483E-010  1.42826E-017  9.17751E-007  1.20317E-026  6.48234E-012  5.10221E-004  3.82680E-016  7.07236E-017  2.17305E-018  7.70294E-005  1.26316E-010  5.53350E-010  6.57178E-021  6.96908E-003  1.10939E-014  3.83383E-011  2.74093E-014  2.07227E-016  3.61429E-007  6.05067E-007  1.51648E-019  7.40221E-012  8.69731E-014  7.42760E-001  4.86697E-002  2.79026E-006  1.68070E-022  8.10565E-014  1.00000E-040  1.08472E-011  4.62160E-008  1.00000E-005  1.00000E-005  
6.29456E+001  1.06070E-004  4.05378E+015  1.89517E+002  1.00000E+005  1.88681E-011  2.98772E-013  2.73962E-009  7.18589E-009  1.63585E-009  1.19546E-020  4.23561E-014  1.00000E-040  7.85121E-007  9.86432E-017  1.56770E-032  1.98005E-019  6.67955E-023  6.43681E-018  1.73905E-018  1.31216E-029  3.42504E-011  7.11214E-022  1.04236E-018  2.56238E-034  1.48051E-007  9.67694E-014  7.54098E-014  3.12479E-010  9.59699E-014  1.99408E-001  1.46016E-003  4.15650E-011  6.71426E-013  1.60104E-007  2.79632E-018  2.24591E-033  2.04860E-006  3.44927E-013  3.40344E-020  1.72783E-010  5.39593E-010  1.07700E-010  3.95742E-026  1.51248E-016  4.74296E-022  1.04089E-011  7.40570E-012  2.07623E-007  2.39797E-009  5.04562E-021  3.59412E-025  3.37637E-013  8.44783E-017  3.26238E-015  2.74938E-015  2.70791E-036  8.50906E-012  1.00000E-040  6.31246E-015  4.31300E-011  7.43188E-011  1.24320E-010  7.54367E-008  1.00033E-011  8.96594E-005  1.00000E-040  2.97395E-007  4.98134E-018  1.84311E-020  1.45353E-007  1.00000E-040  1.17429E-028  6.31172E-010  1.92115E-017  9.18469E-007  1.62940E-026  6.47825E-012  5.34296E-004  5.15686E-016  4.18947E-017  1.08833E-018  8.80984E-005  1.55062E-010  6.63803E-010  9.03213E-021  6.95026E-003  1.12789E-014  4.01148E-011  3.09575E-014  2.00777E-016  3.74929E-007  6.32773E-007  2.25750E-019  9.58626E-012  6.62380E-014  7.42817E-001  4.86440E-002  3.08268E-006  1.98680E-022  6.98294E-014  1.00000E-040  1.15895E-011  5.31998E-008  1.00000E-005  1.00000E-005  
6.38020E+001  9.36142E-005  3.55787E+015  1.90576E+002  1.00000E+005  4.24832E-011  2.81966E-013  2.90351E-009  7.98079E-009  1.79778E-009  9.98695E-021  4.62787E-014  2.68775E-028  7.82559E-007  1.12067E-016  1.22955E-032  1.78080E-019  4.10697E-023  9.63272E-018  2.33685E-018  2.17678E-029  3.41215E-011  8.61573E-022  1.02770E-018  2.53610E-034  1.69607E-007  1.09631E-013  7.50974E-014  3.11650E-010  1.49100E-013  1.99343E-001  1.45846E-003  4.53573E-011  9.56994E-013  1.66370E-007  3.07232E-018  3.29427E-033  2.01450E-006  4.20805E-013  3.67619E-020  2.18146E-010  5.29015E-010  1.12621E-010  2.36321E-026  1.52309E-016  5.18566E-022  1.10113E-011  7.40050E-012  1.99643E-007  2.74070E-009  6.54839E-021  4.47751E-025  3.86473E-013  8.74770E-017  3.21819E-015  2.18960E-015  3.74024E-036  9.73053E-012  2.89727E-028  7.21319E-015  4.28864E-011  7.08450E-011  1.35517E-010  8.05563E-008  1.05515E-011  1.02311E-004  1.00000E-040  2.97019E-007  3.15206E-018  2.58238E-020  1.35784E-007  1.00000E-040  1.66516E-028  6.30814E-010  2.55948E-017  9.19034E-007  2.15804E-026  6.47399E-012  5.61693E-004  6.82840E-016  2.59399E-017  5.72635E-019  1.00717E-004  1.87258E-010  7.90755E-010  1.23510E-020  6.92881E-003  1.14796E-014  4.22186E-011  3.51034E-014  1.94198E-016  3.87637E-007  6.60006E-007  3.33359E-019  1.23041E-011  4.96413E-014  7.42881E-001  4.86148E-002  3.40969E-006  2.33560E-022  6.00096E-014  1.53051E-026  1.23247E-011  6.12633E-008  1.00000E-005  1.00000E-005  
6.46584E+001  8.26755E-005  3.12891E+015  1.91382E+002  1.00000E+005  9.53087E-011  2.72697E-013  3.08639E-009  8.82433E-009  1.96568E-009  8.51066E-021  5.01866E-014  5.62271E-028  7.79661E-007  1.27628E-016  9.55117E-033  1.59136E-019  2.65858E-023  1.40693E-017  3.07887E-018  3.47961E-029  3.39756E-011  1.03810E-021  1.01209E-018  2.50664E-034  1.94333E-007  1.23349E-013  7.47328E-014  3.10710E-010  2.12607E-013  1.99270E-001  1.45654E-003  4.92734E-011  1.35352E-012  1.72343E-007  3.33891E-018  4.63875E-033  1.97991E-006  5.09691E-013  3.98153E-020  2.70926E-010  5.18059E-010  1.16364E-010  1.36738E-026  1.53032E-016  5.67141E-022  1.17961E-011  7.39461E-012  1.90415E-007  3.12970E-009  8.47595E-021  5.54658E-025  4.41021E-013  9.07747E-017  3.13781E-015  1.72526E-015  5.25435E-036  1.11181E-011  1.05030E-029  8.23522E-015  4.26649E-011  6.74895E-011  1.48234E-010  8.75389E-008  1.11164E-011  1.16673E-004  1.00000E-040  2.96594E-007  2.06236E-018  3.57272E-020  1.26021E-007  1.00000E-040  2.32754E-028  6.30403E-010  3.37956E-017  9.19368E-007  2.80235E-026  6.46962E-012  5.92792E-004  8.90709E-016  1.66725E-017  3.13156E-019  1.15070E-004  2.22786E-010  9.35870E-010  1.68144E-020  6.90441E-003  1.16976E-014  4.47022E-011  3.99622E-014  1.87562E-016  3.99489E-007  6.86851E-007  4.88554E-019  1.56638E-011  3.66191E-014  7.42953E-001  4.85817E-002  3.77429E-006  2.73228E-022  5.18291E-014  5.97952E-026  1.29950E-011  7.05648E-008  1.00000E-005  1.00000E-005  
6.55148E+001  7.30466E-005  2.75896E+015  1.91766E+002  1.00000E+005  2.12985E-010  2.81162E-013  3.29214E-009  9.71076E-009  2.13396E-009  7.41021E-021  5.39739E-014  4.05407E-027  7.76389E-007  1.45799E-016  7.35967E-033  1.41463E-019  1.79933E-023  1.99386E-017  3.95116E-018  5.24688E-029  3.38107E-011  1.24367E-021  9.95618E-019  2.47372E-034  2.22649E-007  1.37659E-013  7.43103E-014  3.09647E-010  2.69455E-013  1.99187E-001  1.45436E-003  5.32759E-011  1.88714E-012  1.77870E-007  3.59158E-018  6.10464E-033  1.94464E-006  6.14099E-013  4.35460E-020  3.30787E-010  5.06755E-010  1.18999E-010  7.66432E-027  1.53415E-016  6.23390E-022  1.28415E-011  7.38797E-012  1.80447E-007  3.57002E-009  1.09697E-020  6.84318E-025  5.01842E-013  9.41702E-017  3.01074E-015  1.34466E-015  7.49174E-036  1.26902E-011  5.24676E-027  9.39172E-015  4.24673E-011  6.42517E-011  1.62639E-010  9.68465E-008  1.16568E-011  1.32935E-004  1.00000E-040  2.96114E-007  1.37955E-018  4.87909E-020  1.16176E-007  1.00000E-040  3.20613E-028  6.29934E-010  4.41850E-017  9.19385E-007  3.52542E-026  6.46525E-012  6.27999E-004  1.14888E-015  1.10146E-017  1.75380E-019  1.31361E-004  2.59902E-010  1.09932E-009  2.27800E-020  6.87673E-003  1.19534E-014  4.76247E-011  4.57294E-014  1.81489E-016  4.10446E-007  7.13395E-007  7.10500E-019  1.97757E-011  2.65946E-014  7.43036E-001  4.85444E-002  4.17955E-006  3.18116E-022  4.53462E-014  1.75614E-025  1.35345E-011  8.12840E-008  1.00000E-005  1.00000E-005  
6.63712E+001  6.45513E-005  2.43733E+015  1.91826E+002  1.00000E+005  4.74750E-010  2.95745E-013  3.52188E-009  1.06338E-008  2.30491E-009  6.58638E-021  5.76058E-014  8.05839E-028  7.72704E-007  1.66879E-016  5.63362E-033  1.25229E-019  1.25416E-023  2.76281E-017  4.97729E-018  7.52942E-029  3.36251E-011  1.48310E-021  9.78388E-019  2.43704E-034  2.55024E-007  1.52235E-013  7.38240E-014  3.08450E-010  3.09755E-013  1.99093E-001  1.45192E-003  5.73281E-011  2.60473E-012  1.82848E-007  3.83428E-018  7.62925E-033  1.90854E-006  7.37878E-013  4.77797E-020  3.98930E-010  4.95128E-010  1.20594E-010  4.15965E-027  1.53469E-016  6.88224E-022  1.41792E-011  7.38047E-012  1.70187E-007  4.06714E-009  1.42043E-020  8.41540E-025  5.69664E-013  9.76167E-017  2.84073E-015  1.03559E-015  1.08185E-035  1.44667E-011  3.27903E-028  1.06969E-014  4.22947E-011  6.11307E-011  1.78917E-010  1.09033E-007  1.21729E-011  1.51306E-004  1.00000E-040  2.95572E-007  9.32613E-019  6.59496E-020  1.06357E-007  1.00000E-040  4.35343E-028  6.29400E-010  5.73752E-017  9.18995E-007  4.32268E-026  6.46101E-012  6.67752E-004  1.46732E-015  7.39902E-018  9.95361E-020  1.49810E-004  2.98895E-010  1.28443E-009  3.07435E-020  6.84542E-003  1.22578E-014  5.10528E-011  5.26277E-014  1.76040E-016  4.20499E-007  7.39682E-007  1.02795E-018  2.48290E-011  1.90155E-014  7.43128E-001  4.85022E-002  4.62868E-006  3.68936E-022  4.03852E-014  1.00000E-040  1.38857E-011  9.36285E-008  1.00000E-005  1.00000E-005  
6.72276E+001  5.70429E-005  2.15673E+015  1.91568E+002  1.00000E+005  1.05636E-009  3.13939E-013  3.77746E-009  1.15869E-008  2.47909E-009  5.96022E-021  6.10285E-014  1.00000E-040  7.68560E-007  1.91251E-016  4.28977E-033  1.10504E-019  8.87114E-024  3.75349E-017  6.17601E-018  1.02318E-028  3.34163E-011  1.76116E-021  9.60450E-019  2.39630E-034  2.91990E-007  1.66706E-013  7.32678E-014  3.07106E-010  3.23678E-013  1.98987E-001  1.44916E-003  6.13744E-011  3.56355E-012  1.87211E-007  4.07043E-018  9.06960E-033  1.87148E-006  8.86279E-013  5.24918E-020  4.76496E-010  4.83194E-010  1.21227E-010  2.18376E-027  1.53202E-016  7.64312E-022  1.58703E-011  7.37203E-012  1.60015E-007  4.62713E-009  1.84271E-020  1.03245E-024  6.45406E-013  1.01041E-016  2.62904E-015  7.86406E-016  1.57937E-035  1.64702E-011  4.37408E-028  1.21667E-014  4.21476E-011  5.81243E-011  1.97272E-010  1.24772E-007  1.26530E-011  1.72019E-004  1.00000E-040  2.94963E-007  6.31633E-019  8.83774E-020  9.66637E-008  7.85779E-033  5.82723E-028  6.28794E-010  7.41465E-017  9.18108E-007  5.16249E-026  6.45704E-012  7.12543E-004  1.85825E-015  5.00693E-018  5.67015E-020  1.70669E-004  3.39539E-010  1.49431E-009  4.13518E-020  6.81008E-003  1.26306E-014  5.50636E-011  6.09682E-014  1.71460E-016  4.29678E-007  7.65717E-007  1.48249E-018  3.10624E-011  1.33808E-014  7.43233E-001  4.84547E-002  5.12527E-006  4.26414E-022  3.67127E-014  1.00000E-040  1.40014E-011  1.07845E-007  1.00000E-005  1.00000E-005  
6.80840E+001  5.03953E-005  1.91180E+015  1.90926E+002  1.00000E+005  2.34735E-009  3.32642E-013  4.06165E-009  1.25632E-008  2.65517E-009  5.47217E-021  6.41678E-014  1.00000E-040  7.63908E-007  2.19420E-016  3.25374E-033  9.72819E-020  6.29704E-024  4.99580E-017  7.55073E-018  1.29421E-028  3.31819E-011  2.08221E-021  9.41833E-019  2.35117E-034  3.34140E-007  1.80664E-013  7.26348E-014  3.05598E-010  3.03157E-013  1.98868E-001  1.44606E-003  6.53387E-011  4.82780E-012  1.90935E-007  4.30247E-018  1.01597E-032  1.83341E-006  1.06665E-012  5.77738E-020  5.64486E-010  4.70965E-010  1.20997E-010  1.10740E-027  1.52626E-016  8.56631E-022  1.80149E-011  7.36254E-012  1.50226E-007  5.25659E-009  2.39996E-020  1.26507E-024  7.30109E-013  1.04316E-016  2.37451E-015  5.86985E-016  2.32728E-035  1.87248E-011  1.00000E-040  1.38181E-014  4.20260E-011  5.52297E-011  2.17929E-010  1.44885E-007  1.30695E-011  1.95329E-004  1.00000E-040  2.94277E-007  4.25951E-019  1.17523E-019  8.71939E-008  1.38202E-032  7.68621E-028  6.28110E-010  9.54851E-017  9.16634E-007  5.97049E-026  6.45350E-012  7.62903E-004  2.33675E-015  3.38908E-018  3.21370E-020  1.94217E-004  3.80839E-010  1.73160E-009  5.54411E-020  6.77027E-003  1.31038E-014  5.97443E-011  7.11774E-014  1.68125E-016  4.38045E-007  7.91436E-007  2.13450E-018  3.87771E-011  9.26032E-015  7.43351E-001  4.84012E-002  5.67307E-006  4.91288E-022  3.40857E-014  1.00000E-040  1.38488E-011  1.24222E-007  1.00000E-005  1.00000E-005  
6.89404E+001  4.45021E-005  1.69619E+015  1.90030E+002  1.00000E+005  5.21645E-009  3.39378E-013  4.37488E-009  1.35558E-008  2.83981E-009  5.07819E-021  6.70154E-014  1.00000E-040  7.58693E-007  2.51830E-016  2.46108E-033  8.55002E-020  4.44031E-024  6.56319E-017  9.17342E-018  1.54270E-028  3.29192E-011  2.45279E-021  9.22541E-019  2.30134E-034  3.82139E-007  1.93695E-013  7.19178E-014  3.03910E-010  2.60508E-013  1.98734E-001  1.44257E-003  6.91439E-011  6.52205E-012  1.94078E-007  4.53782E-018  1.09481E-032  1.79434E-006  1.28823E-012  6.32598E-020  6.65705E-010  4.58445E-010  1.19893E-010  5.41423E-028  1.51748E-016  9.67100E-022  2.06702E-011  7.35187E-012  1.40960E-007  5.96281E-009  3.13820E-020  1.54883E-024  8.24840E-013  1.07478E-016  2.09503E-015  4.29309E-016  3.45729E-035  2.12576E-011  1.00000E-040  1.56701E-014  4.19290E-011  5.24436E-011  2.41137E-010  1.70373E-007  1.34369E-011  2.21520E-004  1.00000E-040  2.93507E-007  2.84425E-019  1.55379E-019  7.80357E-008  8.65145E-033  9.98734E-028  6.27339E-010  1.22919E-016  9.14485E-007  6.74217E-026  6.45053E-012  8.19422E-004  2.91712E-015  2.28159E-018  1.80536E-020  2.20771E-004  4.24253E-010  2.00190E-009  7.41747E-020  6.72551E-003  1.36893E-014  6.51955E-011  8.37426E-014  1.65870E-016  4.45699E-007  8.16677E-007  3.07532E-018  4.84137E-011  6.29654E-015  7.43483E-001  4.83410E-002  6.27623E-006  5.64669E-022  3.22441E-014  1.00000E-040  1.34198E-011  1.43105E-007  1.00000E-005  1.00000E-005  
6.97968E+001  3.92723E-005  1.50661E+015  1.88800E+002  1.00000E+005  1.15944E-008  3.39716E-013  4.72074E-009  1.45577E-008  3.03340E-009  4.74805E-021  6.94942E-014  2.25007E-028  7.52855E-007  2.89223E-016  1.85844E-033  7.50658E-020  3.09259E-024  8.48795E-017  1.10595E-017  1.70142E-028  3.26252E-011  2.87710E-021  9.02548E-019  2.24649E-034  4.36741E-007  2.05404E-013  7.11089E-014  3.02023E-010  2.03055E-013  1.98583E-001  1.43866E-003  7.26960E-011  8.77792E-012  1.96747E-007  4.77666E-018  1.12098E-032  1.75434E-006  1.56426E-012  6.90102E-020  7.81568E-010  4.45626E-010  1.17966E-010  2.54783E-028  1.50575E-016  1.10304E-021  2.39667E-011  7.33989E-012  1.32285E-007  6.75385E-009  4.12814E-020  1.89659E-024  9.30633E-013  1.10418E-016  1.79633E-015  3.06587E-016  5.17331E-035  2.40987E-011  7.31428E-027  1.77437E-014  4.18552E-011  4.97614E-011  2.67177E-010  2.02472E-007  1.37279E-011  2.50909E-004  1.00000E-040  2.92642E-007  1.87437E-019  2.04246E-019  6.92707E-008  1.00000E-040  1.27709E-027  6.26472E-010  1.58272E-016  9.11570E-007  7.38355E-026  6.44830E-012  8.82755E-004  3.61857E-015  1.52167E-018  9.99279E-021  2.50691E-004  4.68821E-010  2.30838E-009  9.90327E-020  6.67524E-003  1.44257E-014  7.15335E-011  9.93960E-014  1.64974E-016  4.52771E-007  8.41206E-007  4.43767E-018  6.04852E-011  4.20082E-015  7.43632E-001  4.82734E-002  6.93928E-006  6.47507E-022  3.09749E-014  1.00000E-040  1.27214E-011  1.64912E-007  1.00000E-005  1.00000E-005  
7.06532E+001  3.46282E-005  1.33843E+015  1.87392E+002  1.00000E+005  2.58061E-008  3.31158E-013  5.09989E-009  1.55624E-008  3.24619E-009  4.46110E-021  7.16113E-014  1.00000E-040  7.46324E-007  3.32303E-016  1.40236E-033  6.58666E-020  2.11653E-024  1.08825E-016  1.33329E-017  1.77910E-028  3.22965E-011  3.36319E-021  8.81806E-019  2.18628E-034  4.98797E-007  2.15468E-013  7.01989E-014  2.99916E-010  1.47862E-013  1.98414E-001  1.43427E-003  7.59256E-011  1.18591E-011  1.99147E-007  5.02409E-018  1.11642E-032  1.71358E-006  1.91048E-012  7.45849E-020  9.15663E-010  4.32489E-010  1.15141E-010  1.15108E-028  1.49111E-016  1.26602E-021  2.79545E-011  7.32644E-012  1.24142E-007  7.63873E-009  5.45787E-020  2.32344E-024  1.04828E-012  1.13225E-016  1.50401E-015  2.13316E-016  7.79278E-035  2.72817E-011  1.00000E-040  2.00623E-014  4.18026E-011  4.71779E-011  2.96363E-010  2.42697E-007  1.39697E-011  2.83840E-004  1.00000E-040  2.91672E-007  1.21504E-019  2.67191E-019  6.09726E-008  1.00000E-040  1.60560E-027  6.25497E-010  2.04332E-016  9.07801E-007  7.92704E-026  6.44694E-012  9.53638E-004  4.46040E-015  1.00222E-018  5.44966E-021  2.84392E-004  5.16990E-010  2.65796E-009  1.32113E-019  6.61885E-003  1.53119E-014  7.88942E-011  1.18975E-013  1.65027E-016  4.59420E-007  8.64687E-007  6.42106E-018  7.56959E-011  2.74589E-015  7.43799E-001  4.81974E-002  7.66726E-006  7.41318E-022  3.00859E-014  1.00000E-040  1.17870E-011  1.90152E-007  1.00000E-005  1.00000E-005  
7.15096E+001  3.05027E-005  1.18963E+015  1.85714E+002  1.00000E+005  5.74889E-008  3.21453E-013  5.51717E-009  1.65630E-008  3.47950E-009  4.20448E-021  7.32875E-014  3.31124E-027  7.39024E-007  3.82185E-016  1.05847E-033  5.77870E-020  1.42142E-024  1.37750E-016  1.60178E-017  1.73400E-028  3.19291E-011  3.91510E-021  8.60240E-019  2.12041E-034  5.69271E-007  2.23684E-013  6.91780E-014  2.97565E-010  9.90678E-014  1.98225E-001  1.42934E-003  7.87746E-011  1.60544E-011  2.01546E-007  5.27508E-018  1.06463E-032  1.67227E-006  2.35041E-012  8.00885E-020  1.06943E-009  4.19002E-010  1.11442E-010  4.98486E-029  1.47358E-016  1.46547E-021  3.27725E-011  7.31134E-012  1.16458E-007  8.62746E-009  7.26505E-020  2.85028E-024  1.17829E-012  1.15746E-016  1.22377E-015  1.44290E-016  1.18122E-034  3.08443E-011  1.06192E-027  2.26518E-014  4.17692E-011  4.46873E-011  3.29051E-010  2.92919E-007  1.41285E-011  3.20678E-004  1.00000E-040  2.90585E-007  7.73497E-020  3.47615E-019  5.32065E-008  1.00000E-040  1.98161E-027  6.24404E-010  2.64417E-016  9.03078E-007  8.27932E-026  6.44656E-012  1.03289E-003  5.47223E-015  6.50549E-019  2.91596E-021  3.22349E-004  5.67738E-010  3.05434E-009  1.76089E-019  6.55563E-003  1.63851E-014  8.74377E-011  1.43782E-013  1.66203E-016  4.65827E-007  8.86722E-007  9.31463E-018  9.48289E-011  1.75557E-015  7.43987E-001  4.81120E-002  8.46571E-006  8.47330E-022  2.94368E-014  2.79237E-025  1.06602E-011  2.19448E-007  1.00000E-005  1.00000E-005  
7.23661E+001  2.68378E-005  1.05691E+015  1.83918E+002  1.00000E+005  1.28229E-007  3.10528E-013  5.97346E-009  1.75533E-008  3.74524E-009  3.97017E-021  7.45513E-014  2.39697E-026  7.30867E-007  4.39909E-016  7.99774E-034  5.07124E-020  9.35854E-025  1.73176E-016  1.92892E-017  1.62364E-028  3.15188E-011  4.54388E-021  8.37751E-019  2.04860E-034  6.49255E-007  2.30048E-013  6.80348E-014  2.94943E-010  6.28687E-014  1.98012E-001  1.42382E-003  8.12546E-011  2.19074E-011  2.04335E-007  5.52938E-018  9.93057E-033  1.63066E-006  2.91193E-012  8.52108E-020  1.24668E-009  4.05118E-010  1.06802E-010  2.06896E-029  1.45312E-016  1.70186E-021  3.84145E-011  7.29440E-012  1.09075E-007  9.73123E-009  9.71999E-020  3.50199E-024  1.32055E-012  1.18045E-016  9.75437E-016  9.49072E-017  1.80109E-034  3.48290E-011  2.88636E-026  2.55413E-014  4.17529E-011  4.22828E-011  3.65640E-010  3.55436E-007  1.42317E-011  3.61762E-004  1.00278E-040  2.89365E-007  4.82710E-020  4.50002E-019  4.60271E-008  7.20781E-032  2.39827E-027  6.23178E-010  3.43536E-016  8.97300E-007  8.50682E-026  6.44725E-012  1.12143E-003  6.69305E-015  4.15510E-019  1.53405E-021  3.65111E-004  6.24157E-010  3.50625E-009  2.34787E-019  6.48479E-003  1.76215E-014  9.73534E-011  1.75372E-013  1.67941E-016  4.72179E-007  9.06826E-007  1.35459E-017  1.18887E-010  1.09616E-015  7.44199E-001  4.80161E-002  9.34079E-006  9.67519E-022  2.89163E-014  9.78286E-025  9.40748E-012  2.53570E-007  1.00000E-005  1.00000E-005  
